Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1699880234,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699880235,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699880236,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699880237,6,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699880238,8,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,3,1200.0,1660.1583641022444,222.0286801457405,3228.871427476406,44750.25
1699880238,8,,Aggregated,0.000000,0.000000,2100,2100,3100,3100,3200,3200,3200,3200,3200,3200,3200,8,3,1200.0,1660.1583641022444,222.0286801457405,3228.871427476406,44750.25
1699880239,10,GET,/category,0.000000,0.000000,93,93,96,96,96,96,96,96,96,96,96,11,3,1200.0,1231.3963879238474,75.11580735445023,3228.871427476406,51109.454545454544
1699880239,10,,Aggregated,0.000000,0.000000,1200,2100,2100,2100,3100,3200,3200,3200,3200,3200,3200,11,3,1200.0,1231.3963879238474,75.11580735445023,3228.871427476406,51109.454545454544
1699880240,12,GET,/category,0.000000,0.000000,90,90,93,93,96,96,96,96,96,96,96,14,3,220.0,984.8346231239183,69.82158124446869,3228.871427476406,55107.07142857143
1699880240,12,,Aggregated,0.000000,0.000000,220,1200,2100,2100,3100,3200,3200,3200,3200,3200,3200,14,3,220.0,984.8346231239183,69.82158124446869,3228.871427476406,55107.07142857143
1699880241,14,GET,/category,2.000000,0.600000,83,90,93,93,93,96,96,96,96,96,96,20,3,93,712.794940546155,60.2068305015564,3228.871427476406,59262.2
1699880241,14,,Aggregated,2.000000,0.600000,93,220,1200,2100,3100,3200,3200,3200,3200,3200,3200,20,3,93,712.794940546155,60.2068305015564,3228.871427476406,59262.2
1699880242,16,GET,/category,2.333333,0.500000,90,93,93,94,96,100,100,100,100,100,100,22,3,93,657.0232368328354,60.2068305015564,3228.871427476406,60049.40909090909
1699880242,16,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,960.0,942.740972340107,209.7022756934166,1442.4815326929092,55616.2
1699880242,16,,Aggregated,2.333333,0.500000,100,820,1200,1300,2100,3100,3200,3200,3200,3200,3200,27,3,100.0,709.9339285934412,60.2068305015564,3228.871427476406,59228.444444444445
1699880243,18,GET,/category,2.333333,0.500000,80,90,93,93,96,100,100,100,100,100,100,27,3,91,546.5762786291264,54.288849234580994,3228.871427476406,61350.77777777778
1699880243,18,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,960.0,942.740972340107,209.7022756934166,1442.4815326929092,55616.2
