Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/cartAction | add to cart,453,0,6,5.9337874352274085,2.1666884422302246,17.834387719631195,0.0,0.4775873269710959,0.0,6,6,6,7,7,9,10,13,18,18,18
POST,/cartAction | pay,85,0,6,5.6248928694164055,2.3549869656562805,8.954830467700958,0.0,0.08961351609832925,0.0,6,6,6,6,7,8,9,9,9,9,9
GET,/category,10509,3,18,20.983840955070566,10.895110666751862,3421.8781515955925,118103.32952707203,11.079393419733437,0.0031628299799410326,18,19,20,21,26,30,36,44,230,3300,3400
GET,/product,3102,0,26,28.448051777214946,18.56745034456253,1250.2410262823105,122670.68826563508,3.2703661992590276,0.0,26,27,28,29,34,40,54,71,200,1300,1300
GET,/tools.descartes.teastore.webui,392,6,18,28.681645302900247,8.76682996749878,802.2966533899307,8768.698979591836,0.4132764507122949,0.006325659959882065,18,22,23,23,25,28,51,510,800,800,800
GET,/tools.descartes.teastore.webui/cart,453,0,13,16.606399982707128,8.008264005184174,882.5514167547226,9579.0,0.4775873269710959,0.0,13,14,15,16,19,22,46,50,880,880,880
GET,/tools.descartes.teastore.webui/order,85,0,16,16.561377662069656,9.007193148136139,52.99180746078491,8905.0,0.08961351609832925,0.0,16,16,17,18,20,22,52,53,53,53,53
,Aggregated,15079,9,18,22.024324163670993,2.1666884422302246,3421.8781515955925,108111.00915180052,15.89743775584361,0.009488489939823097,18,21,24,25,28,32,41,53,420,3300,3400
