instance,timestamp,cpu_usage,memory_usage,network_usage,wattage,num_processes,process_wattage,processes
knode1,2023-11-04 19:31:13.774237,0,0.6492563187855788,0,2294035.221,2,440114.0,"[('teastore-webui-0', 210986.0), ('teastore-auth-0', 229128.0)]"
knode2,2023-11-04 19:31:13.774239,0,0.5261694508524511,0,1117802.0,0,0,[]
knode1,2023-11-04 19:31:23.830413,0,0.6492563187855788,0,2764096.4159999997,2,440114.0,"[('teastore-webui-0', 210986.0), ('teastore-auth-0', 229128.0)]"
knode2,2023-11-04 19:31:23.830415,0,0.5252782268676339,0,1169616.0,2,348906.0,"[('teastore-persistence-0', 309363.0), ('teastore-db-0', 39543.0)]"
knode1,2023-11-04 19:31:33.885502,0,0.6470950132827324,0,703566.0,5,153795.0,"[('teastore-webui-0', 56175.0), ('teastore-auth-0', 19010.0), ('teastore-registry-0', 14386.0), ('teastore-image-0', 22607.0), ('teastore-recommender-0', 41617.0)]"
knode2,2023-11-04 19:31:33.885504,0,0.5252782268676339,0,1169616.0,2,348906.0,"[('teastore-persistence-0', 309363.0), ('teastore-db-0', 39543.0)]"
knode1,2023-11-04 19:31:43.940866,0,0.6470950132827324,0,703566.0,5,153795.0,"[('teastore-webui-0', 56175.0), ('teastore-auth-0', 19010.0), ('teastore-registry-0', 14386.0), ('teastore-image-0', 22607.0), ('teastore-recommender-0', 41617.0)]"
knode2,2023-11-04 19:31:43.940867,0,0.5252782268676339,0,1169616.0,2,348906.0,"[('teastore-persistence-0', 309363.0), ('teastore-db-0', 39543.0)]"
knode1,2023-11-04 19:31:54.000213,0,0.6470950132827324,0,703566.0,5,153795.0,"[('teastore-webui-0', 56175.0), ('teastore-auth-0', 19010.0), ('teastore-registry-0', 14386.0), ('teastore-image-0', 22607.0), ('teastore-recommender-0', 41617.0)]"
knode2,2023-11-04 19:31:54.000215,0,0.5251179299031674,0,460270.0000000001,2,16711.0,"[('teastore-persistence-0', 16252.0), ('teastore-db-0', 459.0)]"
knode1,2023-11-04 19:32:04.054130,0,0.6454100037950664,0,476534.0,5,107561.0,"[('teastore-webui-0', 37133.0), ('teastore-auth-0', 16027.0), ('teastore-registry-0', 8352.0), ('teastore-image-0', 26862.0), ('teastore-recommender-0', 19187.0)]"
knode2,2023-11-04 19:32:04.054131,0,0.5251179299031674,0,460270.0,2,16711.0,"[('teastore-persistence-0', 16252.0), ('teastore-db-0', 459.0)]"
knode1,2023-11-04 19:32:14.108519,0,0.6454100037950664,0,476534.0,5,107561.0,"[('teastore-webui-0', 37133.0), ('teastore-auth-0', 16027.0), ('teastore-registry-0', 8352.0), ('teastore-image-0', 26862.0), ('teastore-recommender-0', 19187.0)]"
knode2,2023-11-04 19:32:14.108521,0,0.5252011313672171,0,460270.0,2,16711.0,"[('teastore-persistence-0', 16252.0), ('teastore-db-0', 459.0)]"
knode1,2023-11-04 19:32:24.165313,0,0.6454100037950664,0,476534.0,5,107561.0,"[('teastore-webui-0', 37133.0), ('teastore-auth-0', 16027.0), ('teastore-registry-0', 8352.0), ('teastore-image-0', 26862.0), ('teastore-recommender-0', 19187.0)]"
knode2,2023-11-04 19:32:24.165315,0,0.5252011313672171,0,456842.0,2,15506.0,"[('teastore-persistence-0', 15208.0), ('teastore-db-0', 298.0)]"
knode1,2023-11-04 19:32:34.217654,0,0.6441506489563568,0,458740.0,5,96556.0,"[('teastore-webui-0', 29500.0), ('teastore-auth-0', 19904.0), ('teastore-registry-0', 8056.0), ('teastore-image-0', 13861.0), ('teastore-recommender-0', 25235.0)]"
knode2,2023-11-04 19:32:34.217657,0,0.5252011313672171,0,456842.0,2,15506.0,"[('teastore-persistence-0', 15208.0), ('teastore-db-0', 298.0)]"
knode1,2023-11-04 19:32:44.274545,0,0.6441506489563568,0,458740.0,5,96556.0,"[('teastore-webui-0', 29500.0), ('teastore-auth-0', 19904.0), ('teastore-registry-0', 8056.0), ('teastore-image-0', 13861.0), ('teastore-recommender-0', 25235.0)]"
knode1,2023-11-04 19:32:54.329013,0,0.6441506489563568,0,458740.0,5,96556.0,"[('teastore-webui-0', 29500.0), ('teastore-auth-0', 19904.0), ('teastore-registry-0', 8056.0), ('teastore-image-0', 13861.0), ('teastore-recommender-0', 25235.0)]"
knode2,2023-11-04 19:32:54.329015,0,0.5252084091824565,0,18850.0,2,12799.0,"[('teastore-persistence-0', 12502.0), ('teastore-db-0', 297.0)]"
knode1,2023-11-04 19:33:04.382910,0,0.6426012903225806,0,435410.0,5,82322.0,"[('teastore-webui-0', 22044.0), ('teastore-auth-0', 10586.0), ('teastore-registry-0', 10461.0), ('teastore-image-0', 18059.0), ('teastore-recommender-0', 21172.0)]"
knode2,2023-11-04 19:33:04.382913,0,0.5252084091824565,0,18850.0,2,12799.0,"[('teastore-persistence-0', 12502.0), ('teastore-db-0', 297.0)]"
knode1,2023-11-04 19:33:14.437443,0,0.6426012903225806,0,435410.0,5,82322.0,"[('teastore-webui-0', 22044.0), ('teastore-auth-0', 10586.0), ('teastore-registry-0', 10461.0), ('teastore-image-0', 18059.0), ('teastore-recommender-0', 21172.0)]"
knode1,2023-11-04 19:33:24.494523,0,0.6426012903225806,0,435410.0,5,82322.0,"[('teastore-webui-0', 22044.0), ('teastore-auth-0', 10586.0), ('teastore-registry-0', 10461.0), ('teastore-image-0', 18059.0), ('teastore-recommender-0', 21172.0)]"
knode2,2023-11-04 19:33:24.494525,0,0.5251331022976494,0,468388.0,2,30885.0,"[('teastore-persistence-0', 30319.0), ('teastore-db-0', 566.0)]"
knode1,2023-11-04 19:33:34.547165,0,0.6409162808349146,0,428198.0,5,76267.0,"[('teastore-webui-0', 20126.0), ('teastore-auth-0', 13888.0), ('teastore-registry-0', 8356.0), ('teastore-image-0', 14359.0), ('teastore-recommender-0', 19538.0)]"
knode2,2023-11-04 19:33:34.547167,0,0.5251331022976494,0,468388.0,2,30885.0,"[('teastore-persistence-0', 30319.0), ('teastore-db-0', 566.0)]"
knode1,2023-11-04 19:33:44.601076,0,0.6409162808349146,0,428198.0,5,76267.0,"[('teastore-webui-0', 20126.0), ('teastore-auth-0', 13888.0), ('teastore-registry-0', 8356.0), ('teastore-image-0', 14359.0), ('teastore-recommender-0', 19538.0)]"
