Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/cartAction | add to cart,46,2,6,1321.2255297795587,3.9398744702339172,30005.449876189232,0.0,0.13176937446497713,0.005729103237607701,6,7,7,8,120,250,30000,30000,30000,30000,30000
POST,/cartAction | pay,10,0,6,6.429003924131393,4.887335002422333,9.535722434520721,0.0,0.028645516188038508,0.0,6,7,7,7,10,10,10,10,10,10,10
GET,/category,1239,330,52,8018.003894934691,33.13257545232773,30027.478128671646,15580.853107344632,3.549179455697971,0.9453020342052707,52,110,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,/product,309,40,61,3975.254230514699,42.230427265167236,30007.215052843094,6170.391585760518,0.8851464502103898,0.11458206475215403,61,73,110,220,30000,30000,30000,30000,30000,30000,30000
GET,/tools.descartes.teastore.webui,35,4,47,3517.430214158126,34.966208040714264,30005.60250878334,3748.342857142857,0.10025930665813478,0.011458206475215402,47,50,53,60,30000,30000,30000,30000,30000,30000,30000
GET,/tools.descartes.teastore.webui/cart,44,0,64,151.34022740477866,53.5057932138443,1851.4838963747025,4941.0,0.12604027122736944,0.0,64,68,75,81,110,420,1900,1900,1900,1900,1900
GET,/tools.descartes.teastore.webui/order,10,0,41,44.02504190802574,35.26093810796738,55.2469864487648,4232.0,0.028645516188038508,0.0,44,47,47,50,55,55,55,55,55,55,55
,Aggregated,1693,376,54,6706.26717388225,3.9398744702339172,30027.478128671646,12759.742468989958,4.84968589063492,1.0770714086702478,54,81,360,30000,30000,30000,30000,30000,30000,30000,30000
