Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1699871432,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699871433,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699871434,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699871435,6,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699871436,8,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699871437,10,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10,2,2900.0,2906.564123928547,932.7111393213272,4943.612612783909,18365.7
1699871437,10,,Aggregated,0.000000,0.000000,2900,3800,3900,4800,4900,4900,4900,4900,4900,4900,4900,10,2,2900.0,2906.564123928547,932.7111393213272,4943.612612783909,18365.7
1699871438,12,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,2,1900.0,2444.126576806108,128.76764684915543,4943.612612783909,18849.166666666668
1699871438,12,,Aggregated,0.000000,0.000000,2900,2900,3900,3900,4800,4900,4900,4900,4900,4900,4900,12,2,1900.0,2444.126576806108,128.76764684915543,4943.612612783909,18849.166666666668
1699871439,14,GET,/category,0.000000,0.000000,100,100,100,100,100,100,100,100,100,100,100,16,2,930.0,1857.4581006541848,84.64694023132324,4943.612612783909,19437.5
1699871439,14,,Aggregated,0.000000,0.000000,1900,2900,3800,3800,4800,4900,4900,4900,4900,4900,4900,16,2,930.0,1857.4581006541848,84.64694023132324,4943.612612783909,19437.5
1699871440,16,GET,/category,2.000000,0.333333,100,100,100,110,110,110,110,110,110,110,110,21,2,140.0,1438.627985616525,84.64694023132324,4943.612612783909,19868.95238095238
1699871440,16,,Aggregated,2.000000,0.333333,140,1900,2900,2900,3900,4800,4900,4900,4900,4900,4900,21,2,140.0,1438.627985616525,84.64694023132324,4943.612612783909,19868.95238095238
1699871441,18,GET,/category,2.142857,0.285714,100,100,100,110,110,110,110,110,110,110,110,27,2,110.0,1139.436286908609,76.19734108448029,4943.612612783909,20177.037037037036
1699871441,18,,Aggregated,2.142857,0.285714,110,930,1900,2900,3900,4800,4900,4900,4900,4900,4900,27,2,110.0,1139.436286908609,76.19734108448029,4943.612612783909,20177.037037037036
1699871442,20,GET,/category,2.250000,0.250000,100,100,110,110,150,150,150,150,150,150,150,32,2,110.0,979.2491816915572,76.19734108448029,4943.612612783909,20349.1875
1699871442,20,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,1300.0,1205.0805866718292,748.1806427240372,1794.5738956332207,7079.2
