Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1699875720,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699875721,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699875722,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699875723,6,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699875724,8,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,2,1300.0,1817.4219289794564,340.29731899499893,3348.491311073303,91183.5
1699875724,8,,Aggregated,0.000000,0.000000,2200,2300,3200,3200,3300,3300,3300,3300,3300,3300,3300,8,2,1300.0,1817.4219289794564,340.29731899499893,3348.491311073303,91183.5
1699875725,10,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10,2,1300.0,1478.356359899044,78.77463102340698,3348.491311073303,93825.9
1699875725,10,,Aggregated,0.000000,0.000000,1300,2200,2300,3200,3300,3300,3300,3300,3300,3300,3300,10,2,1300.0,1478.356359899044,78.77463102340698,3348.491311073303,93825.9
1699875726,12,GET,/category,0.000000,0.000000,190,190,220,220,220,220,220,220,220,220,220,13,2,340.0,1181.1771776813728,78.77463102340698,3348.491311073303,96681.76923076923
1699875726,12,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1127.6870146393776,1127.6870146393776,1127.6870146393776,1127.6870146393776,90575.0
1699875726,12,,Aggregated,0.000000,0.000000,1100,1300,2200,2300,3200,3300,3300,3300,3300,3300,3300,14,2,340.0,1177.3564517498016,78.77463102340698,3348.491311073303,96245.57142857143
1699875727,14,GET,/category,2.000000,0.400000,170,170,170,190,220,220,220,220,220,220,220,19,2,190.0,844.1673485856307,59.14007872343063,3348.491311073303,103639.52631578948
1699875727,14,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1127.6870146393776,1127.6870146393776,1127.6870146393776,1127.6870146393776,90575.0
1699875727,14,,Aggregated,2.000000,0.400000,220,1100,1300,2200,3200,3300,3300,3300,3300,3300,3300,20,2,190.0,858.3433318883181,59.14007872343063,3348.491311073303,102986.3
1699875728,16,GET,/category,2.166667,0.333333,140,170,170,170,190,220,220,220,220,220,220,24,2,170.0,683.0871552228928,43.20947080850601,3348.491311073303,108254.70833333333
1699875728,16,GET,/product,0.000000,0.000000,91,91,91,91,91,91,91,91,91,91,91,3,0,91,435.280700524648,87.27864176034927,1127.6870146393776,92336.0
1699875728,16,,Aggregated,2.166667,0.333333,170,220,1100,1300,2300,3200,3300,3300,3300,3300,3300,27,2,170.0,655.5531047008656,43.20947080850601,3348.491311073303,106485.96296296296
