Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/cartAction | add to cart,458,0,6,5.839077406054501,2.0668283104896545,55.53731322288513,0.0,0.4828148185144851,0.0,6,6,6,7,7,8,10,10,56,56,56
POST,/cartAction | pay,84,0,6,5.817647579879988,2.329811453819275,12.022145092487335,0.0,0.08855118942187062,0.0,6,6,6,7,7,9,11,12,12,12,12
GET,/category,10177,3,17,20.71953813137352,10.638885200023651,3288.6000126600266,118026.8149749435,10.728398270790207,0.0031625424793525225,17,19,20,21,26,30,35,46,200,3100,3300
GET,/product,3021,0,27,30.91217559453708,18.99481564760208,1290.2057394385338,106699.30751406819,3.18468027670799,0.0,27,28,29,30,35,43,57,80,370,1300,1300
GET,/tools.descartes.teastore.webui,405,5,18,26.76038212246365,8.10200721025467,791.1105751991272,8795.061728395061,0.4269432347125905,0.005270904132254204,18,21,22,23,25,27,34,510,790,790,790
GET,/tools.descartes.teastore.webui/cart,458,0,14,16.88504835598854,8.038215339183807,849.3249341845512,9579.0,0.4828148185144851,0.0,14,15,16,17,19,22,32,51,850,850,850
GET,/tools.descartes.teastore.webui/order,84,0,16,16.143570698442915,7.325977087020874,50.387151539325714,8905.0,0.08855118942187062,0.0,16,16,17,18,19,21,26,50,50,50,50
,Aggregated,14687,8,18,22.287653620758316,2.0668283104896545,3288.6000126600266,104323.19098522502,15.482753798083499,0.008433446611606726,18,21,25,26,29,33,43,55,510,3100,3300
