Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1699460546,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699460547,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699460548,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699460549,6,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699460550,8,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699460551,10,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10,3,2800.0,2702.0505100488663,755.9592947363853,4573.371067643166,85460.8
1699460551,10,,Aggregated,0.000000,0.000000,2800,3600,3800,4600,4600,4600,4600,4600,4600,4600,4600,10,3,2800.0,2702.0505100488663,755.9592947363853,4573.371067643166,85460.8
1699460552,12,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,3,1800.0,2272.4981773644686,82.15062320232391,4573.371067643166,90291.41666666667
1699460552,12,,Aggregated,0.000000,0.000000,2800,2800,3800,3800,4600,4600,4600,4600,4600,4600,4600,12,3,1800.0,2272.4981773644686,82.15062320232391,4573.371067643166,90291.41666666667
1699460553,14,GET,/category,0.000000,0.000000,170,170,180,180,180,180,180,180,180,180,180,16,3,760.0,1739.9864452891052,63.92486393451691,4573.371067643166,94784.375
1699460553,14,,Aggregated,0.000000,0.000000,1700,2800,3600,3600,4600,4600,4600,4600,4600,4600,4600,16,3,760.0,1739.9864452891052,63.92486393451691,4573.371067643166,94784.375
1699460554,16,GET,/category,1.666667,0.500000,170,170,180,180,180,180,180,180,180,180,180,20,3,180.0,1421.959401667118,63.92486393451691,4573.371067643166,97829.1
1699460554,16,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,93,487.3088250557582,41.467100381851196,1327.1778523921967,68683.0
1699460554,16,,Aggregated,1.666667,0.500000,180,1700,2800,2800,3800,4600,4600,4600,4600,4600,4600,23,3,180.0,1300.0484568917234,41.467100381851196,4573.371067643166,94027.43478260869
1699460555,18,GET,/category,1.714286,0.428571,150,170,170,170,180,180,180,180,180,180,180,27,3,170.0,1076.0887938517112,53.86221408843994,4573.371067643166,102621.88888888889
1699460555,18,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4,0,41,374.6657408773899,36.736488342285156,1327.1778523921967,63712.75
1699460555,18,,Aggregated,1.714286,0.428571,170,760,1700,1800,3600,4600,4600,4600,4600,4600,4600,31,3,170.0,985.5825934679277,36.736488342285156,4573.371067643166,97601.35483870968
1699460556,20,GET,/category,2.000000,0.375000,100,150,170,170,180,180,180,180,180,180,180,34,3,150.0,872.3449693883167,48.24485629796982,4573.371067643166,105285.67647058824
1699460556,20,GET,/product,0.000000,0.000000,36,36,37,37,37,37,37,37,37,37,37,7,0,37,228.49334244217192,32.25713223218918,1327.1778523921967,62299.57142857143
1699460556,20,,Aggregated,2.000000,0.375000,150,180,760,1300,2800,3800,4600,4600,4600,4600,4600,41,3,150.0,762.4190818609261,32.25713223218918,4573.371067643166,97946.58536585367
1699460557,22,GET,/category,2.222222,0.333333,82,150,170,170,180,180,180,180,180,180,180,38,3,150.0,789.6309563595997,48.24485629796982,4573.371067643166,106546.71052631579
1699460557,22,GET,/product,0.333333,0.000000,36,36,37,37,37,37,37,37,37,37,37,9,0,37,185.7794854376051,32.25713223218918,1327.1778523921967,62299.22222222222
1699460557,22,,Aggregated,2.555556,0.333333,100,170,180,760,2800,3800,4600,4600,4600,4600,4600,47,3,100.0,673.9998236298561,32.25713223218918,4573.371067643166,98073.78723404255
1699460558,24,GET,/category,2.700000,0.300000,71,140,150,160,170,180,180,180,180,180,180,46,3,130.0,665.0988582683647,45.805059373378754,4573.371067643166,108448.58695652174
1699460558,24,GET,/product,0.400000,0.000000,36,36,37,37,40,40,40,40,40,40,40,12,0,36,147.83096561829248,29.09206598997116,1327.1778523921967,59402.0
1699460558,24,,Aggregated,3.100000,0.300000,75,150,170,180,2800,3800,4600,4600,4600,4600,4600,58,3,71,558.0779149614532,29.09206598997116,4573.371067643166,98301.0172413793
1699460559,26,GET,/category,3.400000,0.300000,64,100,150,150,170,180,180,180,180,180,180,53,3,75,584.0802073197544,45.235708355903625,4573.371067643166,108027.11320754717
1699460559,26,GET,/product,0.700000,0.000000,36,36,37,37,40,40,40,40,40,40,40,12,0,36,147.83096561829248,29.09206598997116,1327.1778523921967,59402.0
1699460559,26,,Aggregated,4.100000,0.300000,63,75,140,150,170,180,180,1300,1300,1300,1300,65,3,64,503.5418857748692,29.09206598997116,4573.371067643166,99050.16923076923
1699460561,28,GET,/category,3.800000,0.300000,63,75,140,150,170,180,180,180,180,180,180,62,3,64,508.03885921355214,41.658468544483185,4573.371067643166,107865.09677419355
1699460561,28,GET,/product,0.900000,0.000000,33,36,37,37,37,40,40,40,40,40,40,15,0,36,124.47856813669205,29.09206598997116,1327.1778523921967,61058.46666666667
1699460561,28,,Aggregated,4.700000,0.300000,56,64,100,140,170,180,180,1300,1300,1300,1300,77,3,63,433.3193219907872,29.09206598997116,4573.371067643166,98746.92207792208
1699460562,30,GET,/category,4.600000,0.300000,60,64,130,140,170,180,180,180,180,180,180,70,3,64,457.14479769979204,37.99597918987274,4573.371067643166,110215.8
1699460562,30,GET,/product,1.200000,0.000000,33,34,36,37,37,40,40,40,40,40,40,18,0,33,108.96419692370627,28.69068831205368,1327.1778523921967,62350.61111111111
1699460562,30,,Aggregated,5.800000,0.300000,53,64,75,130,170,180,180,1300,1300,1300,1300,88,3,58,385.92603845013815,28.69068831205368,4573.371067643166,100425.19318181818
1699460563,32,GET,/category,5.300000,0.300000,55,63,66,100,150,170,180,180,180,180,180,79,3,60,410.4020687975461,35.94376891851425,4573.371067643166,111512.01265822785
1699460563,32,GET,/product,1.200000,0.000000,33,34,36,36,37,40,40,40,40,40,40,19,0,33,104.73469605571346,28.603680431842804,1327.1778523921967,61709.78947368421
1699460563,32,,Aggregated,6.500000,0.300000,51,60,64,71,150,170,180,1300,1300,1300,1300,98,3,55,351.14002714351733,28.603680431842804,4573.371067643166,101856.47959183673
1699460564,34,POST,/cartAction | add to cart,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,125.1528412103653,125.1528412103653,125.1528412103653,125.1528412103653,0.0
1699460564,34,GET,/category,6.200000,0.300000,53,60,64,75,140,170,180,310,310,310,310,85,3,60,389.6635548156851,35.94376891851425,4573.371067643166,111097.10588235295
1699460564,34,GET,/product,1.500000,0.000000,33,34,36,37,40,340,340,340,340,340,340,22,0,33,108.80963978442279,28.603680431842804,1327.1778523921967,61336.318181818184
1699460564,34,,Aggregated,7.700000,0.300000,49,58,64,66,140,170,310,340,340,340,340,108,3,55,330.0033988500083,28.603680431842804,4573.371067643166,99931.97222222222
1699460565,36,POST,/cartAction | add to cart,0.000000,0.000000,130,130,130,130,130,130,130,130,130,130,130,1,0,125.1528412103653,125.1528412103653,125.1528412103653,125.1528412103653,0.0
1699460565,36,GET,/category,6.000000,0.000000,49,59,63,66,130,170,180,310,310,310,310,100,3,56,339.60489593446255,35.94376891851425,4573.371067643166,113050.67
1699460565,36,GET,/product,1.800000,0.000000,32,34,36,36,40,340,340,340,340,340,340,24,0,33,102.39085213591655,28.603680431842804,1327.1778523921967,61356.041666666664
1699460565,36,,Aggregated,7.800000,0.000000,48,52,60,64,130,170,310,340,340,340,340,125,3,52,292.34418308734894,28.603680431842804,4573.371067643166,102220.896
1699460566,38,POST,/cartAction | add to cart,0.000000,0.000000,130,130,130,130,130,130,130,130,130,130,130,2,0,3.1812861561775208,64.16706368327141,3.1812861561775208,125.1528412103653,0.0
1699460566,38,GET,/category,6.700000,0.000000,49,52,60,63,130,170,180,310,310,310,310,112,3,54,308.14938845911195,35.881027579307556,4573.371067643166,114010.25
1699460566,38,GET,/product,1.900000,0.000000,32,33,34,36,40,340,340,340,340,340,340,26,0,33,96.92064156899086,28.603680431842804,1327.1778523921967,62060.38461538462
1699460566,38,GET,/tools.descartes.teastore.webui/cart,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,20,692.7177049219608,19.71372961997986,1365.7216802239418,9666.0
1699460566,38,,Aggregated,8.600000,0.000000,47,50,58,62,130,170,310,340,1400,1400,1400,142,3,49,271.453786798766,3.1812861561775208,4573.371067643166,101422.88732394367
1699460567,40,POST,/cartAction | add to cart,0.100000,0.000000,130,130,130,130,130,130,130,130,130,130,130,2,0,3.1812861561775208,64.16706368327141,3.1812861561775208,125.1528412103653,0.0
1699460567,40,GET,/category,6.900000,0.000000,47,51,58,62,71,130,180,310,310,310,310,123,3,52,284.47735721502846,34.66653823852539,4573.371067643166,114472.47154471544
1699460567,40,GET,/product,2.200000,0.000000,32,33,33,34,40,340,340,340,340,340,340,26,0,33,96.92064156899086,28.603680431842804,1327.1778523921967,62060.38461538462
1699460567,40,GET,/tools.descartes.teastore.webui/cart,0.000000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,20,692.7177049219608,19.71372961997986,1365.7216802239418,9666.0
1699460567,40,,Aggregated,9.200000,0.000000,46,49,55,60,120,140,310,340,1400,1400,1400,153,3,49,255.0615761794296,3.1812861561775208,4573.371067643166,102699.45098039215
1699460568,40,POST,/cartAction | add to cart,0.100000,0.000000,130,130,130,130,130,130,130,130,130,130,130,2,0,3.1812861561775208,64.16706368327141,3.1812861561775208,125.1528412103653,0.0
1699460568,40,POST,/cartAction | pay,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,6.705567240715027,6.705567240715027,6.705567240715027,6.705567240715027,0.0
1699460568,40,GET,/category,8.000000,0.000000,46,49,51,59,65,130,180,310,310,310,310,136,3,50,260.72559193434086,32.35869109630585,4573.371067643166,114313.05147058824
1699460568,40,GET,/product,2.100000,0.000000,32,32,33,34,40,340,340,340,340,340,340,29,0,32,89.48458885324412,22.614501416683197,1327.1778523921967,62728.65517241379
1699460568,40,GET,/tools.descartes.teastore.webui/cart,0.000000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,20,692.7177049219608,19.71372961997986,1365.7216802239418,9666.0
1699460568,40,,Aggregated,10.200000,0.000000,43,48,51,55,65,130,310,340,1400,1400,1400,170,3,47,232.78946284862127,3.1812861561775208,4573.371067643166,102264.92941176471
1699460569,40,POST,/cartAction | add to cart,0.200000,0.000000,130,130,130,130,130,130,130,130,130,130,130,2,0,3.1812861561775208,64.16706368327141,3.1812861561775208,125.1528412103653,0.0
1699460569,40,POST,/cartAction | pay,0.000000,0.000000,7,7,7,7,7,7,7,7,7,7,7,1,0,6.705567240715027,6.705567240715027,6.705567240715027,6.705567240715027,0.0
1699460569,40,GET,/category,8.900000,0.000000,43,48,51,55,65,130,180,310,310,310,310,143,3,49,249.88547509366816,32.35869109630585,4573.371067643166,114617.62237762238
1699460569,40,GET,/product,1.900000,0.000000,31,32,32,33,34,340,340,340,340,340,340,32,0,32,83.71075754985213,22.614501416683197,1327.1778523921967,64027.625
1699460569,40,GET,/tools.descartes.teastore.webui/cart,0.200000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,20,692.7177049219608,19.71372961997986,1365.7216802239418,9666.0
1699460569,40,GET,/tools.descartes.teastore.webui/order,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1217.8469821810722,1217.8469821810722,1217.8469821810722,1217.8469821810722,9018.0
1699460569,40,,Aggregated,11.200000,0.000000,40,47,50,52,66,170,340,1200,1400,1400,1400,181,3,47,227.3518744012269,3.1812861561775208,4573.371067643166,102030.68508287292
1699460570,40,POST,/cartAction | add to cart,0.200000,0.000000,130,130,130,130,130,130,130,130,130,130,130,2,0,3.1812861561775208,64.16706368327141,3.1812861561775208,125.1528412103653,0.0
1699460570,40,POST,/cartAction | pay,0.000000,0.000000,7,7,7,7,7,7,7,7,7,7,7,1,0,6.705567240715027,6.705567240715027,6.705567240715027,6.705567240715027,0.0
1699460570,40,GET,/category,8.900000,0.000000,41,47,49,51,64,120,180,310,310,310,310,149,3,49,241.23675676200213,31.626150012016296,4573.371067643166,114889.14093959732
1699460570,40,GET,/product,1.900000,0.000000,29,31,32,32,34,34,340,340,340,340,340,37,0,32,75.90576241145263,22.614501416683197,1327.1778523921967,65595.5945945946
1699460570,40,GET,/tools.descartes.teastore.webui/cart,0.200000,0.000000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,2,0,20,692.7177049219608,19.71372961997986,1365.7216802239418,9666.0
