instance,timestamp,cpu_usage,memory_usage,network_usage,wattage,num_processes,process_wattage,processes
knode1,2023-11-08 17:22:36.414679,0,0.5859750132827325,0,248952.0,2,45243.0,"[('teastore-image-0', 36084.0), ('teastore-auth-0', 9159.0)]"
knode2,2023-11-08 17:22:36.414681,0,0.4908103088649279,0,527616.0,4,54323.0,"[('teastore-persistence-0', 12209.0), ('teastore-webui-0', 32924.0), ('teastore-registry-0', 8779.0), ('teastore-db-0', 411.0)]"
knode1,2023-11-08 17:22:46.499781,0,0.5859750132827325,0,248952.0,2,45243.0,"[('teastore-image-0', 36084.0), ('teastore-auth-0', 9159.0)]"
knode2,2023-11-08 17:22:46.499784,0,0.48821965334532486,0,715847.3708,4,456975.0,"[('teastore-persistence-0', 84706.0), ('teastore-webui-0', 361579.0), ('teastore-registry-0', 9183.0), ('teastore-db-0', 1507.0)]"
knode1,2023-11-08 17:22:56.583753,0,0.5841567817836812,0,248952.0,2,45243.0,"[('teastore-image-0', 36084.0), ('teastore-auth-0', 9159.0)]"
knode2,2023-11-08 17:22:56.583755,0,0.48821965334532486,0,837834.0,4,456975.0,"[('teastore-persistence-0', 84706.0), ('teastore-webui-0', 361579.0), ('teastore-registry-0', 9183.0), ('teastore-db-0', 1507.0)]"
knode1,2023-11-08 17:23:06.636408,0,0.5841567817836812,0,334061.906,2,202916.0,"[('teastore-image-0', 136799.0), ('teastore-auth-0', 66117.0)]"
knode2,2023-11-08 17:23:06.636410,0,0.48821965334532486,0,837834.0,4,456975.0,"[('teastore-persistence-0', 84706.0), ('teastore-webui-0', 361579.0), ('teastore-registry-0', 9183.0), ('teastore-db-0', 1507.0)]"
knode1,2023-11-08 17:23:16.689146,0,0.5841567817836812,0,336324.0,2,202916.0,"[('teastore-image-0', 136799.0), ('teastore-auth-0', 66117.0)]"
knode2,2023-11-08 17:23:16.689148,0,0.4879609825223267,0,134320.0,4,483713.0,"[('teastore-persistence-0', 161464.0), ('teastore-webui-0', 307510.0), ('teastore-registry-0', 12029.0), ('teastore-db-0', 2710.0)]"
knode1,2023-11-08 17:23:26.741062,0,0.5835039089184061,0,336324.0,2,202916.0,"[('teastore-image-0', 136799.0), ('teastore-auth-0', 66117.0)]"
knode2,2023-11-08 17:23:26.741064,0,0.4879609825223267,0,134320.0,4,483713.0,"[('teastore-persistence-0', 161464.0), ('teastore-webui-0', 307510.0), ('teastore-registry-0', 12029.0), ('teastore-db-0', 2710.0)]"
knode1,2023-11-08 17:23:36.795719,0,0.5835039089184061,0,329382.0,2,78357.0,"[('teastore-image-0', 48483.0), ('teastore-auth-0', 29874.0)]"
knode2,2023-11-08 17:23:36.795725,0,0.4879609825223267,0,134320.0,4,483713.0,"[('teastore-persistence-0', 161464.0), ('teastore-webui-0', 307510.0), ('teastore-registry-0', 12029.0), ('teastore-db-0', 2710.0)]"
knode1,2023-11-08 17:23:46.849535,0,0.5835039089184061,0,329382.0,2,78357.0,"[('teastore-image-0', 48483.0), ('teastore-auth-0', 29874.0)]"
knode2,2023-11-08 17:23:46.849537,0,0.4877397492743309,0,887846.0,4,200993.0,"[('teastore-persistence-0', 71727.0), ('teastore-webui-0', 108931.0), ('teastore-registry-0', 18128.0), ('teastore-db-0', 2207.0)]"
knode1,2023-11-08 17:23:56.904467,0,0.5833534421252372,0,329382.0,2,78357.0,"[('teastore-image-0', 48483.0), ('teastore-auth-0', 29874.0)]"
knode2,2023-11-08 17:23:56.904469,0,0.4877397492743309,0,887846.0,4,200993.0,"[('teastore-persistence-0', 71727.0), ('teastore-webui-0', 108931.0), ('teastore-registry-0', 18128.0), ('teastore-db-0', 2207.0)]"
knode1,2023-11-08 17:24:06.978666,0,0.5833534421252372,0,299768.0,2,60945.0,"[('teastore-image-0', 39570.0), ('teastore-auth-0', 21375.0)]"
knode2,2023-11-08 17:24:06.978669,0,0.4877397492743309,0,887846.0,4,200993.0,"[('teastore-persistence-0', 71727.0), ('teastore-webui-0', 108931.0), ('teastore-registry-0', 18128.0), ('teastore-db-0', 2207.0)]"
knode1,2023-11-08 17:24:17.033922,0,0.5833534421252372,0,299768.0,2,60945.0,"[('teastore-image-0', 39570.0), ('teastore-auth-0', 21375.0)]"
knode2,2023-11-08 17:24:17.033924,0,0.48783769139806027,0,26306.0,4,219553.0,"[('teastore-persistence-0', 78191.0), ('teastore-webui-0', 132086.0), ('teastore-registry-0', 7362.0), ('teastore-db-0', 1914.0)]"
knode1,2023-11-08 17:24:27.088041,0,0.5833055939278937,0,299768.0,2,60945.0,"[('teastore-image-0', 39570.0), ('teastore-auth-0', 21375.0)]"
knode2,2023-11-08 17:24:27.088043,0,0.48783769139806027,0,26306.0,4,219553.0,"[('teastore-persistence-0', 78191.0), ('teastore-webui-0', 132086.0), ('teastore-registry-0', 7362.0), ('teastore-db-0', 1914.0)]"
knode1,2023-11-08 17:24:37.174134,0,0.5833055939278937,0,231018.0,2,31825.0,"[('teastore-image-0', 12908.0), ('teastore-auth-0', 18917.0)]"
knode2,2023-11-08 17:24:37.174136,0,0.48783769139806027,0,26306.0,4,219553.0,"[('teastore-persistence-0', 78191.0), ('teastore-webui-0', 132086.0), ('teastore-registry-0', 7362.0), ('teastore-db-0', 1914.0)]"
knode1,2023-11-08 17:24:47.260731,0,0.5833055939278937,0,231018.0,2,31825.0,"[('teastore-image-0', 12908.0), ('teastore-auth-0', 18917.0)]"
knode2,2023-11-08 17:24:47.260733,0,0.4877031751689332,0,710124.0000000001,4,92378.0,"[('teastore-persistence-0', 30239.0), ('teastore-webui-0', 53832.0), ('teastore-registry-0', 7144.0), ('teastore-db-0', 1163.0)]"
knode1,2023-11-08 17:24:57.345050,0,0.5833312182163188,0,231018.0,2,31825.0,"[('teastore-image-0', 12908.0), ('teastore-auth-0', 18917.0)]"
knode2,2023-11-08 17:24:57.345051,0,0.4877031751689332,0,710124.0,4,92378.0,"[('teastore-persistence-0', 30239.0), ('teastore-webui-0', 53832.0), ('teastore-registry-0', 7144.0), ('teastore-db-0', 1163.0)]"
knode1,2023-11-08 17:25:07.396647,0,0.5833312182163188,0,36360.0,2,48045.0,"[('teastore-image-0', 30667.0), ('teastore-auth-0', 17378.0)]"
knode2,2023-11-08 17:25:07.396649,0,0.4877031751689332,0,710124.0,4,92378.0,"[('teastore-persistence-0', 30239.0), ('teastore-webui-0', 53832.0), ('teastore-registry-0', 7144.0), ('teastore-db-0', 1163.0)]"
