instance,timestamp,cpu_usage,memory_usage,network_usage,wattage,num_processes,process_wattage,processes
knode1,2023-11-06 15:56:54.201279,0,0.567774724857685,0,2895632.5897666668,0,0,[]
knode2,2023-11-06 15:56:54.201281,0,0.4999769638644755,0,1505356.0,2,1003172.0,"[('teastore-registry-0', 55700.0), ('teastore-persistence-0', 947472.0)]"
knode1,2023-11-06 15:57:04.267767,0,0.5585029829222011,0,1997372.0,4,907041.0,"[('teastore-image-0', 280151.0), ('teastore-auth-0', 107183.0), ('teastore-webui-0', 442401.0), ('teastore-recommender-0', 77306.0)]"
knode2,2023-11-06 15:57:04.267769,0,0.4999769638644755,0,1505356.0,2,1003172.0,"[('teastore-registry-0', 55700.0), ('teastore-persistence-0', 947472.0)]"
knode1,2023-11-06 15:57:14.329744,0,0.5585029829222011,0,1997372.0,4,907041.0,"[('teastore-image-0', 280151.0), ('teastore-auth-0', 107183.0), ('teastore-webui-0', 442401.0), ('teastore-recommender-0', 77306.0)]"
knode1,2023-11-06 15:57:24.391479,0,0.5585029829222011,0,1997372.0,4,907041.0,"[('teastore-image-0', 280151.0), ('teastore-auth-0', 107183.0), ('teastore-webui-0', 442401.0), ('teastore-recommender-0', 77306.0)]"
knode2,2023-11-06 15:57:24.391481,0,0.49962855387899224,0,877337.9999999999,3,237799.0,"[('teastore-registry-0', 21940.0), ('teastore-persistence-0', 213815.0), ('teastore-db-0', 2044.0)]"
knode1,2023-11-06 15:57:34.454743,0,0.5539612903225807,0,1044114.0,4,422693.0,"[('teastore-image-0', 98140.0), ('teastore-auth-0', 74385.0), ('teastore-webui-0', 204153.0), ('teastore-recommender-0', 46015.0)]"
knode2,2023-11-06 15:57:34.454745,0,0.49962855387899224,0,877338.0,3,237799.0,"[('teastore-registry-0', 21940.0), ('teastore-persistence-0', 213815.0), ('teastore-db-0', 2044.0)]"
knode1,2023-11-06 15:57:44.515068,0,0.5539612903225807,0,1044114.0,4,422693.0,"[('teastore-image-0', 98140.0), ('teastore-auth-0', 74385.0), ('teastore-webui-0', 204153.0), ('teastore-recommender-0', 46015.0)]"
knode1,2023-11-06 15:57:54.576256,0,0.5539612903225807,0,1044114.0,4,422693.0,"[('teastore-image-0', 98140.0), ('teastore-auth-0', 74385.0), ('teastore-webui-0', 204153.0), ('teastore-recommender-0', 46015.0)]"
knode2,2023-11-06 15:57:54.576259,0,0.5008966206698464,0,782936.0,3,166581.0,"[('teastore-registry-0', 18996.0), ('teastore-persistence-0', 145686.0), ('teastore-db-0', 1899.0)]"
knode1,2023-11-06 15:58:04.635006,0,0.5531620796963946,0,577379.9999999999,4,210364.0,"[('teastore-image-0', 42927.0), ('teastore-auth-0', 28543.0), ('teastore-webui-0', 105519.0), ('teastore-recommender-0', 33375.0)]"
knode2,2023-11-06 15:58:04.635008,0,0.5008966206698464,0,782936.0,3,166581.0,"[('teastore-registry-0', 18996.0), ('teastore-persistence-0', 145686.0), ('teastore-db-0', 1899.0)]"
knode1,2023-11-06 15:58:14.698582,0,0.5531620796963946,0,577380.0,4,210364.0,"[('teastore-image-0', 42927.0), ('teastore-auth-0', 28543.0), ('teastore-webui-0', 105519.0), ('teastore-recommender-0', 33375.0)]"
knode1,2023-11-06 15:58:24.760417,0,0.5531620796963946,0,577380.0,4,210364.0,"[('teastore-image-0', 42927.0), ('teastore-auth-0', 28543.0), ('teastore-webui-0', 105519.0), ('teastore-recommender-0', 33375.0)]"
knode2,2023-11-06 15:58:24.760420,0,0.5008429622015563,0,716203.9999999999,3,136928.0,"[('teastore-registry-0', 31120.0), ('teastore-persistence-0', 103927.0), ('teastore-db-0', 1881.0)]"
knode1,2023-11-06 15:58:34.819338,0,0.5513878102466793,0,52756.0,4,220360.0,"[('teastore-image-0', 54363.0), ('teastore-auth-0', 26850.0), ('teastore-webui-0', 109519.0), ('teastore-recommender-0', 29628.0)]"
knode2,2023-11-06 15:58:34.819340,0,0.5008429622015563,0,716204.0,3,136928.0,"[('teastore-registry-0', 31120.0), ('teastore-persistence-0', 103927.0), ('teastore-db-0', 1881.0)]"
