Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/cartAction | add to cart,112,1,6,274.3737543267863,2.376839518547058,30007.734194397926,0.0,0.25197515617322697,0.002249778180118098,6,6,7,7,8,12,12,22,30000,30000,30000
POST,/cartAction | pay,18,0,6,7.721626096301609,3.6963894963264465,24.182401597499847,0.0,0.040496007242125764,0.0,6,6,7,7,21,24,24,24,24,24,24
GET,/category,2598,361,30,4172.720337566203,18.0724635720253,30029.36990559101,101592.75442648192,5.8449237119468185,0.8121699230226335,30,36,42,49,30000,30000,30000,30000,30000,30000,30000
GET,/product,766,44,38,1767.1459762977713,27.077049016952515,30006.265722215176,105296.62402088773,1.7233300859704632,0.09899023992519632,38,42,49,55,85,30000,30000,30000,30000,30000,30000
GET,/tools.descartes.teastore.webui,98,3,23,640.1455253362656,11.250808835029602,30004.839435219765,8632.397959183674,0.2204782616515736,0.006749334540354294,23,25,27,28,33,37,30000,30000,30000,30000,30000
GET,/tools.descartes.teastore.webui/cart,111,0,17,40.74390756117331,10.986573994159698,1264.2053961753845,9579.0,0.2497253779931089,0.0,17,19,20,21,25,30,51,1200,1300,1300,1300
GET,/tools.descartes.teastore.webui/order,18,0,18,84.29966784185834,9.602174162864685,1204.7481685876846,8905.0,0.040496007242125764,0.0,19,19,20,24,32,1200,1200,1200,1200,1200,1200
,Aggregated,3721,409,31,3303.951715624515,2.376839518547058,30029.36990559101,93164.39774254232,8.371424608219444,0.9201592756683021,31,37,42,48,30000,30000,30000,30000,30000,30000,30000
