instance,timestamp,cpu_usage,memory_usage,network_usage,wattage,num_processes,process_wattage,processes
knode1,2023-11-06 12:22:32.518653,0,0.6194363263757116,0,60766.0,4,933320.0,"[('teastore-webui-0', 348250.0), ('teastore-auth-0', 83927.0), ('teastore-image-0', 417358.0), ('teastore-recommender-0', 83785.0)]"
knode2,2023-11-06 12:22:32.518656,0,0.5277375116545268,0,2282698.1416666666,0,0,[]
knode1,2023-11-06 12:22:42.602868,0,0.6194363263757116,0,60766.0,4,933320.0,"[('teastore-webui-0', 348250.0), ('teastore-auth-0', 83927.0), ('teastore-image-0', 417358.0), ('teastore-recommender-0', 83785.0)]"
knode2,2023-11-06 12:22:42.602870,0,0.5277375116545268,0,2346100.0,0,0,[]
knode1,2023-11-06 12:22:52.662740,0,0.6194363263757116,0,60766.0,4,933320.0,"[('teastore-webui-0', 348250.0), ('teastore-auth-0', 83927.0), ('teastore-image-0', 417358.0), ('teastore-recommender-0', 83785.0)]"
knode2,2023-11-06 12:22:52.662743,0,0.5273259450351022,0,1146270.0,3,358566.0,"[('teastore-persistence-0', 290718.0), ('teastore-registry-0', 63554.0), ('teastore-db-0', 4294.0)]"
knode1,2023-11-06 12:23:02.723454,0,0.6170581252371916,0,349346.0,4,1094568.0,"[('teastore-webui-0', 645745.0), ('teastore-auth-0', 128654.0), ('teastore-image-0', 267812.0), ('teastore-recommender-0', 52357.0)]"
knode2,2023-11-06 12:23:02.723456,0,0.5273259450351022,0,1146270.0,3,358566.0,"[('teastore-persistence-0', 290718.0), ('teastore-registry-0', 63554.0), ('teastore-db-0', 4294.0)]"
knode1,2023-11-06 12:23:12.783737,0,0.6170581252371916,0,349346.0,4,1094568.0,"[('teastore-webui-0', 645745.0), ('teastore-auth-0', 128654.0), ('teastore-image-0', 267812.0), ('teastore-recommender-0', 52357.0)]"
knode2,2023-11-06 12:23:12.783738,0,0.5273259450351022,0,1146270.0,3,358566.0,"[('teastore-persistence-0', 290718.0), ('teastore-registry-0', 63554.0), ('teastore-db-0', 4294.0)]"
knode1,2023-11-06 12:23:22.845346,0,0.6170581252371916,0,349346.0,4,1094568.0,"[('teastore-webui-0', 645745.0), ('teastore-auth-0', 128654.0), ('teastore-image-0', 267812.0), ('teastore-recommender-0', 52357.0)]"
knode2,2023-11-06 12:23:22.845348,0,0.5272154826021052,0,936946.0,3,239430.0,"[('teastore-persistence-0', 199501.0), ('teastore-registry-0', 38000.0), ('teastore-db-0', 1929.0)]"
knode1,2023-11-06 12:23:32.902040,0,0.6160689791271348,0,1516660.0,4,604845.0,"[('teastore-webui-0', 292864.0), ('teastore-auth-0', 116603.0), ('teastore-image-0', 160804.0), ('teastore-recommender-0', 34574.0)]"
knode2,2023-11-06 12:23:32.902042,0,0.5272154826021052,0,936946.0,3,239430.0,"[('teastore-persistence-0', 199501.0), ('teastore-registry-0', 38000.0), ('teastore-db-0', 1929.0)]"
knode1,2023-11-06 12:23:42.961068,0,0.6160689791271348,0,1516660.0,4,604845.0,"[('teastore-webui-0', 292864.0), ('teastore-auth-0', 116603.0), ('teastore-image-0', 160804.0), ('teastore-recommender-0', 34574.0)]"
knode2,2023-11-06 12:23:42.961070,0,0.5272154826021052,0,936946.0,3,239430.0,"[('teastore-persistence-0', 199501.0), ('teastore-registry-0', 38000.0), ('teastore-db-0', 1929.0)]"
