instance,timestamp,cpu_usage,memory_usage,network_usage,wattage,num_processes,process_wattage,processes
knode1,2023-11-11 09:10:05.472097,0,0.47097417836812144,0,403432.0,1,42854.0,"[('teastore-image-0', 42854.0)]"
knode2,2023-11-11 09:10:05.472099,0,0.3750245857550829,0,1238802.0,6,174274.0,"[('teastore-recommender-0', 37708.0), ('teastore-registry-0', 16230.0), ('teastore-persistence-0', 16394.0), ('teastore-webui-0', 63940.0), ('teastore-auth-0', 39511.0), ('teastore-db-0', 491.0)]"
knode1,2023-11-11 09:10:15.530142,0,0.47097417836812144,0,403432.0,1,42854.0,"[('teastore-image-0', 42854.0)]"
knode1,2023-11-11 09:10:25.586898,0,0.47097417836812144,0,403432.0,1,42854.0,"[('teastore-image-0', 42854.0)]"
knode2,2023-11-11 09:10:25.586900,0,0.3708691999590222,0,1449624.0,6,784607.0,"[('teastore-recommender-0', 75779.0), ('teastore-registry-0', 27480.0), ('teastore-persistence-0', 127909.0), ('teastore-webui-0', 480325.0), ('teastore-auth-0', 71116.0), ('teastore-db-0', 1998.0)]"
knode1,2023-11-11 09:10:35.639469,0,0.46940125996204934,0,237066.0,1,130319.0,"[('teastore-image-0', 130319.0)]"
knode2,2023-11-11 09:10:35.639471,0,0.3708691999590222,0,1449624.0,6,784607.0,"[('teastore-recommender-0', 75779.0), ('teastore-registry-0', 27480.0), ('teastore-persistence-0', 127909.0), ('teastore-webui-0', 480325.0), ('teastore-auth-0', 71116.0), ('teastore-db-0', 1998.0)]"
knode1,2023-11-11 09:10:45.695539,0,0.46940125996204934,0,237066.0,1,130319.0,"[('teastore-image-0', 130319.0)]"
knode1,2023-11-11 09:10:55.756599,0,0.46940125996204934,0,237066.0,1,130319.0,"[('teastore-image-0', 130319.0)]"
knode2,2023-11-11 09:10:55.756602,0,0.3714855322275536,0,1940847.9999999998,6,533824.0,"[('teastore-recommender-0', 39075.0), ('teastore-registry-0', 11384.0), ('teastore-persistence-0', 156609.0), ('teastore-webui-0', 249221.0), ('teastore-auth-0', 75074.0), ('teastore-db-0', 2461.0)]"
knode1,2023-11-11 09:11:05.812162,0,0.469428220113852,0,480924.0,1,55102.0,"[('teastore-image-0', 55102.0)]"
knode2,2023-11-11 09:11:05.812163,0,0.3714855322275536,0,1940848.0,6,533824.0,"[('teastore-recommender-0', 39075.0), ('teastore-registry-0', 11384.0), ('teastore-persistence-0', 156609.0), ('teastore-webui-0', 249221.0), ('teastore-auth-0', 75074.0), ('teastore-db-0', 2461.0)]"
knode1,2023-11-11 09:11:15.869969,0,0.469428220113852,0,480924.0,1,55102.0,"[('teastore-image-0', 55102.0)]"
knode1,2023-11-11 09:11:25.929993,0,0.469428220113852,0,480924.0,1,55102.0,"[('teastore-image-0', 55102.0)]"
knode2,2023-11-11 09:11:25.929995,0,0.36949523478879565,0,1818248.0,6,396045.0,"[('teastore-recommender-0', 48369.0), ('teastore-registry-0', 9414.0), ('teastore-persistence-0', 100635.0), ('teastore-webui-0', 176111.0), ('teastore-auth-0', 59244.0), ('teastore-db-0', 2272.0)]"
knode1,2023-11-11 09:11:35.992915,0,0.4693700493358634,0,456821.99999999994,1,41789.0,"[('teastore-image-0', 41789.0)]"
knode2,2023-11-11 09:11:35.992917,0,0.36949523478879565,0,1818248.0,6,396045.0,"[('teastore-recommender-0', 48369.0), ('teastore-registry-0', 9414.0), ('teastore-persistence-0', 100635.0), ('teastore-webui-0', 176111.0), ('teastore-auth-0', 59244.0), ('teastore-db-0', 2272.0)]"
knode1,2023-11-11 09:11:46.050530,0,0.4693700493358634,0,456822.0,1,41789.0,"[('teastore-image-0', 41789.0)]"
knode1,2023-11-11 09:11:56.110371,0,0.4693700493358634,0,456822.0,1,41789.0,"[('teastore-image-0', 41789.0)]"
knode2,2023-11-11 09:11:56.110374,0,0.37022116602071947,0,1643086.0,6,295139.0,"[('teastore-recommender-0', 29381.0), ('teastore-registry-0', 11563.0), ('teastore-persistence-0', 68430.0), ('teastore-webui-0', 136481.0), ('teastore-auth-0', 46820.0), ('teastore-db-0', 2464.0)]"
knode1,2023-11-11 09:12:06.169316,0,0.46938207210626187,0,436032.0,1,22014.0,"[('teastore-image-0', 22014.0)]"
knode2,2023-11-11 09:12:06.169317,0,0.37022116602071947,0,1643086.0,6,295139.0,"[('teastore-recommender-0', 29381.0), ('teastore-registry-0', 11563.0), ('teastore-persistence-0', 68430.0), ('teastore-webui-0', 136481.0), ('teastore-auth-0', 46820.0), ('teastore-db-0', 2464.0)]"
knode1,2023-11-11 09:12:16.229237,0,0.46938207210626187,0,436032.0,1,22014.0,"[('teastore-image-0', 22014.0)]"
knode1,2023-11-11 09:12:26.285543,0,0.46938207210626187,0,436032.0,1,22014.0,"[('teastore-image-0', 22014.0)]"
knode2,2023-11-11 09:12:26.285544,0,0.36915237567934245,0,1269054.0,6,165420.0,"[('teastore-recommender-0', 23260.0), ('teastore-registry-0', 9824.0), ('teastore-persistence-0', 55766.0), ('teastore-webui-0', 48543.0), ('teastore-auth-0', 26727.0), ('teastore-db-0', 1300.0)]"
knode1,2023-11-11 09:12:36.366039,0,0.46940648197343454,0,17984.0,1,42774.0,"[('teastore-image-0', 42774.0)]"
knode2,2023-11-11 09:12:36.366041,0,0.36915237567934245,0,1269054.0,6,165420.0,"[('teastore-recommender-0', 23260.0), ('teastore-registry-0', 9824.0), ('teastore-persistence-0', 55766.0), ('teastore-webui-0', 48543.0), ('teastore-auth-0', 26727.0), ('teastore-db-0', 1300.0)]"
knode1,2023-11-11 09:12:46.464339,0,0.46940648197343454,0,17984.0,1,42774.0,"[('teastore-image-0', 42774.0)]"
knode1,2023-11-11 09:12:56.522644,0,0.46932329411764706,0,17984.0,1,42774.0,"[('teastore-image-0', 42774.0)]"
knode2,2023-11-11 09:12:56.522646,0,0.3689327460177553,0,327378.0,6,368461.0,"[('teastore-recommender-0', 38010.0), ('teastore-registry-0', 10607.0), ('teastore-persistence-0', 113736.0), ('teastore-webui-0', 157639.0), ('teastore-auth-0', 44934.0), ('teastore-db-0', 3535.0)]"
knode1,2023-11-11 09:13:06.576659,0,0.46932329411764706,0,28478.0,1,56053.0,"[('teastore-image-0', 56053.0)]"
knode2,2023-11-11 09:13:06.576661,0,0.3689327460177553,0,327378.0,6,368461.0,"[('teastore-recommender-0', 38010.0), ('teastore-registry-0', 10607.0), ('teastore-persistence-0', 113736.0), ('teastore-webui-0', 157639.0), ('teastore-auth-0', 44934.0), ('teastore-db-0', 3535.0)]"
knode1,2023-11-11 09:13:16.630859,0,0.46932329411764706,0,28478.0,1,56053.0,"[('teastore-image-0', 56053.0)]"
knode1,2023-11-11 09:13:26.721944,0,0.4692288121442125,0,28478.0,1,56053.0,"[('teastore-image-0', 56053.0)]"
knode2,2023-11-11 09:13:26.721946,0,0.3675740765948114,0,407250.0,6,427268.0,"[('teastore-recommender-0', 53498.0), ('teastore-registry-0', 8559.0), ('teastore-persistence-0', 123758.0), ('teastore-webui-0', 184568.0), ('teastore-auth-0', 51536.0), ('teastore-db-0', 5349.0)]"
knode1,2023-11-11 09:13:36.778419,0,0.4692288121442125,0,481546.0,1,57370.0,"[('teastore-image-0', 57370.0)]"
