Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/cartAction | add to cart,446,0,6,5.946946986053022,2.007685601711273,14.792121946811676,0.0,0.47018716792607584,0.0,6,6,6,6,7,8,12,13,15,15,15
POST,/cartAction | pay,89,0,6,5.743992127729266,2.0807981491088867,9.362511336803436,0.0,0.09382658732157119,0.0,6,6,6,6,7,8,9,9,9,9,9
GET,/category,10488,1,17,20.876627826735003,10.583825409412384,4204.108148813248,118024.06388253241,11.056778065490322,0.001054231318219901,17,18,19,20,25,30,35,46,200,4200,4200
GET,/product,3163,0,26,28.023967625990796,19.355498254299164,1181.5251111984253,119172.52861207715,3.334533659529547,0.0,26,27,28,29,33,40,51,63,130,1200,1200
GET,/tools.descartes.teastore.webui,370,3,18,23.026280205797505,9.17094200849533,506.5365359187126,8832.797297297297,0.39006558774136335,0.003162693954659703,18,22,23,23,26,27,30,34,510,510,510
GET,/tools.descartes.teastore.webui/cart,446,0,13,16.8054299303769,7.307074964046478,868.018202483654,9579.0,0.47018716792607584,0.0,13,14,14,15,18,26,50,52,870,870,870
GET,/tools.descartes.teastore.webui/order,89,0,16,24.788027733899234,7.775016129016876,794.0720617771149,8905.0,0.09382658732157119,0.0,16,16,17,17,19,22,53,790,790,790,790
,Aggregated,15091,4,18,21.799649844037067,2.007685601711273,4204.108148813248,107554.96680140481,15.909404823256526,0.004216925272879604,18,21,24,25,28,31,41,51,200,4200,4200
