Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/cartAction | add to cart,256,1,6,123.08517229394056,2.6387274265289307,30005.549624562263,0.0,0.36127421142060334,0.0014112273883617318,6,6,6,7,7,9,10,11,30000,30000,30000
POST,/cartAction | pay,40,0,6,6.102889962494373,2.6732534170150757,12.901343405246735,0.0,0.05644909553446927,0.0,6,6,7,7,8,10,13,13,13,13,13
GET,/category,6710,361,18,1622.351841573033,11.104300618171692,30009.429395198822,111526.5219076006,9.46933577590722,0.5094530871985852,18,20,22,24,32,30000,30000,30000,30000,30000,30000
GET,/product,1881,49,28,813.023386013153,20.18565684556961,30062.7074316144,122468.67198298777,2.6545187175084175,0.06915014202972486,28,30,31,33,41,61,30000,30000,30000,30000,30000
GET,/tools.descartes.teastore.webui,222,7,19,566.2729133356798,8.369676768779755,30005.310878157616,8624.211711711712,0.31329248021630446,0.009878591718532123,19,22,23,23,26,29,510,30000,30000,30000,30000
GET,/tools.descartes.teastore.webui/cart,255,0,15,20.641777941993638,8.545920252799988,836.8779271841049,9579.0,0.3598629840322416,0.0,15,16,17,18,22,28,52,110,840,840,840
GET,/tools.descartes.teastore.webui/order,40,0,15,36.0292786732316,12.351393699645996,778.9707705378532,8905.0,0.05644909553446927,0.0,16,16,17,17,21,57,780,780,780,780,780
,Aggregated,9404,418,19,1337.6700528534877,2.6387274265289307,30062.7074316144,104574.64419396002,13.271182360153727,0.589893048335204,19,24,27,28,34,120,30000,30000,30000,30000,30000
