instance,timestamp,cpu_usage,memory_usage,network_usage,wattage,num_processes,process_wattage,processes
knode2,2023-11-12 23:10:51.751144,0,0.37296681433436024,0,112734.00000000003,5,129341.0,"[('teastore-recommender-0', 51594.0), ('teastore-auth-0', 33858.0), ('teastore-registry-0', 17914.0), ('teastore-persistence-0', 25259.0), ('teastore-db-0', 716.0)]"
knode2,2023-11-12 23:11:01.805964,0,0.37296681433436024,0,112734.0,5,129341.0,"[('teastore-recommender-0', 51594.0), ('teastore-auth-0', 33858.0), ('teastore-registry-0', 17914.0), ('teastore-persistence-0', 25259.0), ('teastore-db-0', 716.0)]"
knode2,2023-11-12 23:11:11.928117,0,0.37296681433436024,0,112734.0,5,129341.0,"[('teastore-recommender-0', 51594.0), ('teastore-auth-0', 33858.0), ('teastore-registry-0', 17914.0), ('teastore-persistence-0', 25259.0), ('teastore-db-0', 716.0)]"
knode2,2023-11-12 23:11:21.986356,0,0.3707006383569111,0,506846.0,5,400156.0,"[('teastore-recommender-0', 61394.0), ('teastore-auth-0', 106343.0), ('teastore-registry-0', 23805.0), ('teastore-persistence-0', 205952.0), ('teastore-db-0', 2662.0)]"
knode2,2023-11-12 23:11:32.055645,0,0.3707006383569111,0,506846.0,5,400156.0,"[('teastore-recommender-0', 61394.0), ('teastore-auth-0', 106343.0), ('teastore-registry-0', 23805.0), ('teastore-persistence-0', 205952.0), ('teastore-db-0', 2662.0)]"
knode1,2023-11-12 23:11:42.121384,0,0.43860839468690704,0,1021288.0,2,302985.0,"[('teastore-image-0', 100232.0), ('teastore-webui-0', 202753.0)]"
knode2,2023-11-12 23:11:42.121393,0,0.3707006383569111,0,506846.0,5,400156.0,"[('teastore-recommender-0', 61394.0), ('teastore-auth-0', 106343.0), ('teastore-registry-0', 23805.0), ('teastore-persistence-0', 205952.0), ('teastore-db-0', 2662.0)]"
knode1,2023-11-12 23:11:52.182824,0,0.43860839468690704,0,1021288.0,2,302985.0,"[('teastore-image-0', 100232.0), ('teastore-webui-0', 202753.0)]"
knode2,2023-11-12 23:11:52.182826,0,0.3713513860568285,0,1500774.0,5,264638.0,"[('teastore-recommender-0', 43876.0), ('teastore-auth-0', 69787.0), ('teastore-registry-0', 12610.0), ('teastore-persistence-0', 135947.0), ('teastore-db-0', 2418.0)]"
knode1,2023-11-12 23:12:02.276706,0,0.43814327134724856,0,706462.0,2,160625.0,"[('teastore-image-0', 51370.0), ('teastore-webui-0', 109255.0)]"
knode2,2023-11-12 23:12:02.276708,0,0.3713513860568285,0,1500774.0,5,264638.0,"[('teastore-recommender-0', 43876.0), ('teastore-auth-0', 69787.0), ('teastore-registry-0', 12610.0), ('teastore-persistence-0', 135947.0), ('teastore-db-0', 2418.0)]"
knode1,2023-11-12 23:12:12.375899,0,0.43814327134724856,0,706462.0,2,160625.0,"[('teastore-image-0', 51370.0), ('teastore-webui-0', 109255.0)]"
knode2,2023-11-12 23:12:12.375901,0,0.3713513860568285,0,1500774.0,5,264638.0,"[('teastore-recommender-0', 43876.0), ('teastore-auth-0', 69787.0), ('teastore-registry-0', 12610.0), ('teastore-persistence-0', 135947.0), ('teastore-db-0', 2418.0)]"
knode1,2023-11-12 23:12:22.439986,0,0.43814327134724856,0,706462.0,2,160625.0,"[('teastore-image-0', 51370.0), ('teastore-webui-0', 109255.0)]"
knode2,2023-11-12 23:12:22.439988,0,0.3691926503687601,0,1335698.0,5,173460.0,"[('teastore-recommender-0', 41992.0), ('teastore-auth-0', 42315.0), ('teastore-registry-0', 9852.0), ('teastore-persistence-0', 76879.0), ('teastore-db-0', 2422.0)]"
knode1,2023-11-12 23:12:32.500107,0,0.4381761821631879,0,659337.9999999999,2,133094.0,"[('teastore-image-0', 47687.0), ('teastore-webui-0', 85407.0)]"
knode2,2023-11-12 23:12:32.500109,0,0.3691926503687601,0,1335698.0,5,173460.0,"[('teastore-recommender-0', 41992.0), ('teastore-auth-0', 42315.0), ('teastore-registry-0', 9852.0), ('teastore-persistence-0', 76879.0), ('teastore-db-0', 2422.0)]"
knode1,2023-11-12 23:12:42.560923,0,0.4381761821631879,0,659338.0,2,133094.0,"[('teastore-image-0', 47687.0), ('teastore-webui-0', 85407.0)]"
knode2,2023-11-12 23:12:42.560925,0,0.3691926503687601,0,1335698.0,5,173460.0,"[('teastore-recommender-0', 41992.0), ('teastore-auth-0', 42315.0), ('teastore-registry-0', 9852.0), ('teastore-persistence-0', 76879.0), ('teastore-db-0', 2422.0)]"
knode1,2023-11-12 23:12:52.656710,0,0.4381761821631879,0,659338.0,2,133094.0,"[('teastore-image-0', 47687.0), ('teastore-webui-0', 85407.0)]"
