instance,timestamp,cpu_usage,memory_usage,network_usage,wattage,num_processes,process_wattage,processes
knode1,2023-11-08 16:46:22.128128,0,0.5864453586337761,0,248142.0,2,33953.0,"[('teastore-auth-0', 20423.0), ('teastore-image-0', 13530.0)]"
knode2,2023-11-08 16:46:22.128130,0,0.49138285088922257,0,34471.99999999999,4,100451.0,"[('teastore-webui-0', 76667.0), ('teastore-registry-0', 9235.0), ('teastore-persistence-0', 14043.0), ('teastore-db-0', 506.0)]"
knode1,2023-11-08 16:46:32.176201,0,0.5845389601518026,0,155226.0,2,123123.0,"[('teastore-auth-0', 32274.0), ('teastore-image-0', 90849.0)]"
knode2,2023-11-08 16:46:32.176203,0,0.49138285088922257,0,34472.0,4,100451.0,"[('teastore-webui-0', 76667.0), ('teastore-registry-0', 9235.0), ('teastore-persistence-0', 14043.0), ('teastore-db-0', 506.0)]"
knode1,2023-11-08 16:46:42.230520,0,0.5845389601518026,0,155226.0,2,123123.0,"[('teastore-auth-0', 32274.0), ('teastore-image-0', 90849.0)]"
knode2,2023-11-08 16:46:42.230524,0,0.49138285088922257,0,34472.0,4,100451.0,"[('teastore-webui-0', 76667.0), ('teastore-registry-0', 9235.0), ('teastore-persistence-0', 14043.0), ('teastore-db-0', 506.0)]"
knode1,2023-11-08 16:46:52.288896,0,0.5845389601518026,0,155226.0,2,123123.0,"[('teastore-auth-0', 32274.0), ('teastore-image-0', 90849.0)]"
knode2,2023-11-08 16:46:52.288899,0,0.4890086178583894,0,1078172.3084333334,4,659000.0,"[('teastore-webui-0', 474588.0), ('teastore-registry-0', 10027.0), ('teastore-persistence-0', 171879.0), ('teastore-db-0', 2506.0)]"
knode1,2023-11-08 16:47:02.340588,0,0.5845109070208728,0,4172.0,2,115248.0,"[('teastore-auth-0', 47634.0), ('teastore-image-0', 67614.0)]"
knode2,2023-11-08 16:47:02.340590,0,0.4890086178583894,0,1227146.0,4,659000.0,"[('teastore-webui-0', 474588.0), ('teastore-registry-0', 10027.0), ('teastore-persistence-0', 171879.0), ('teastore-db-0', 2506.0)]"
knode1,2023-11-08 16:47:12.394760,0,0.5845109070208728,0,4172.0,2,115248.0,"[('teastore-auth-0', 47634.0), ('teastore-image-0', 67614.0)]"
