Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/cartAction | add to cart,193,1,6,162.78435046654292,2.5043636560440063,30005.14318048954,0.0,0.3281658944798503,0.0017003414221753899,6,6,7,7,8,10,19,200,30000,30000,30000
POST,/cartAction | pay,31,0,6,6.515426981833674,2.6457980275154114,20.82625776529312,0.0,0.05271058408743709,0.0,6,7,7,8,9,13,21,21,21,21,21
GET,/category,4843,374,20,2325.4341394410703,13.307936489582062,30011.390417814255,109129.63741482553,8.234753507595414,0.6359276918935959,20,23,26,30,48,30000,30000,30000,30000,30000,30000
GET,/product,1384,61,16,1339.7128776447967,10.0933238863945,30007.601357996464,63539.70014450867,2.3532725282907396,0.1037208267526988,16,17,19,20,25,52,30000,30000,30000,30000,30000
GET,/tools.descartes.teastore.webui,187,5,20,666.1371823380338,11.396653950214386,30005.006961524487,8776.877005347593,0.31796384594679794,0.008501707110876949,20,25,27,28,31,34,30000,30000,30000,30000,30000
GET,/tools.descartes.teastore.webui/cart,192,0,12,20.192904009794194,6.999775767326355,1243.2245686650276,9666.0,0.3264655530576749,0.0,12,14,15,15,19,23,38,60,1200,1200,1200
GET,/tools.descartes.teastore.webui/order,31,0,17,55.19940992516856,9.752966463565826,1151.647374033928,9018.0,0.05271058408743709,0.0,17,18,20,21,25,75,1200,1200,1200,1200,1200
,Aggregated,6861,441,19,1935.28864454522,2.5043636560440063,30011.390417814255,90399.4293834718,11.66604249754535,0.749850567179347,19,21,24,27,38,30000,30000,30000,30000,30000,30000
