instance,timestamp,cpu_usage,memory_usage,network_usage,wattage,num_processes,process_wattage,processes
knode1,2023-11-13 11:48:54.110567,0,0.45760510056925996,0,328624.0,2,1041.0,"[('teastore-image-0', 781.0), ('teastore-db-0', 260.0)]"
knode2,2023-11-13 11:48:54.110569,0,0.3594107732758871,0,1117094.0,5,137946.0,"[('teastore-persistence-0', 15344.0), ('teastore-auth-0', 29001.0), ('teastore-webui-0', 42044.0), ('teastore-recommender-0', 38515.0), ('teastore-registry-0', 13042.0)]"
knode1,2023-11-13 11:49:04.177716,0,0.4575944136622391,0,55502.0,2,1445.0,"[('teastore-image-0', 321.0), ('teastore-db-0', 1124.0)]"
knode2,2023-11-13 11:49:04.177736,0,0.3594107732758871,0,1117094.0,5,137946.0,"[('teastore-persistence-0', 15344.0), ('teastore-auth-0', 29001.0), ('teastore-webui-0', 42044.0), ('teastore-recommender-0', 38515.0), ('teastore-registry-0', 13042.0)]"
knode1,2023-11-13 11:49:14.238071,0,0.4575944136622391,0,55502.0,2,1445.0,"[('teastore-image-0', 321.0), ('teastore-db-0', 1124.0)]"
knode1,2023-11-13 11:49:24.302036,0,0.4575944136622391,0,55502.0,2,1445.0,"[('teastore-image-0', 321.0), ('teastore-db-0', 1124.0)]"
knode2,2023-11-13 11:49:24.302038,0,0.35544306876604087,0,2101696.7105666664,5,1278643.0,"[('teastore-persistence-0', 227862.0), ('teastore-auth-0', 109711.0), ('teastore-webui-0', 811171.0), ('teastore-recommender-0', 64701.0), ('teastore-registry-0', 65198.0)]"
knode1,2023-11-13 11:49:34.361396,0,0.4578117950664137,0,6172.0,2,2172.0,"[('teastore-image-0', 310.0), ('teastore-db-0', 1862.0)]"
knode2,2023-11-13 11:49:34.361399,0,0.35544306876604087,0,2304986.0,5,1278643.0,"[('teastore-persistence-0', 227862.0), ('teastore-auth-0', 109711.0), ('teastore-webui-0', 811171.0), ('teastore-recommender-0', 64701.0), ('teastore-registry-0', 65198.0)]"
knode1,2023-11-13 11:49:44.432261,0,0.4578117950664137,0,6172.0,2,2172.0,"[('teastore-image-0', 310.0), ('teastore-db-0', 1862.0)]"
knode1,2023-11-13 11:49:54.496765,0,0.4578117950664137,0,6172.0,2,2172.0,"[('teastore-image-0', 310.0), ('teastore-db-0', 1862.0)]"
knode2,2023-11-13 11:49:54.496768,0,0.3520886743811097,0,2142944.0,5,604760.0,"[('teastore-persistence-0', 137185.0), ('teastore-auth-0', 60007.0), ('teastore-webui-0', 319811.0), ('teastore-recommender-0', 51683.0), ('teastore-registry-0', 36074.0)]"
knode1,2023-11-13 11:50:04.555587,0,0.457637889943074,0,388048.0,2,1606.0,"[('teastore-image-0', 160.0), ('teastore-db-0', 1446.0)]"
knode2,2023-11-13 11:50:04.555589,0,0.3520886743811097,0,2142944.0,5,604760.0,"[('teastore-persistence-0', 137185.0), ('teastore-auth-0', 60007.0), ('teastore-webui-0', 319811.0), ('teastore-recommender-0', 51683.0), ('teastore-registry-0', 36074.0)]"
knode1,2023-11-13 11:50:14.615404,0,0.457637889943074,0,388048.0,2,1606.0,"[('teastore-image-0', 160.0), ('teastore-db-0', 1446.0)]"
knode1,2023-11-13 11:50:24.677289,0,0.457637889943074,0,388048.0,2,1606.0,"[('teastore-image-0', 160.0), ('teastore-db-0', 1446.0)]"
knode2,2023-11-13 11:50:24.677292,0,0.3492757371147052,0,2069458.0,5,573361.0,"[('teastore-persistence-0', 91845.0), ('teastore-auth-0', 57960.0), ('teastore-webui-0', 349189.0), ('teastore-recommender-0', 39056.0), ('teastore-registry-0', 35311.0)]"
knode1,2023-11-13 11:50:34.742468,0,0.4576111726755218,0,381776.0,2,2711.0,"[('teastore-image-0', 1054.0), ('teastore-db-0', 1657.0)]"
knode2,2023-11-13 11:50:34.742470,0,0.3492757371147052,0,2069458.0,5,573361.0,"[('teastore-persistence-0', 91845.0), ('teastore-auth-0', 57960.0), ('teastore-webui-0', 349189.0), ('teastore-recommender-0', 39056.0), ('teastore-registry-0', 35311.0)]"
knode1,2023-11-13 11:50:44.804335,0,0.4576111726755218,0,381776.0,2,2711.0,"[('teastore-image-0', 1054.0), ('teastore-db-0', 1657.0)]"
knode1,2023-11-13 11:50:54.906567,0,0.4576111726755218,0,381776.0,2,2711.0,"[('teastore-image-0', 1054.0), ('teastore-db-0', 1657.0)]"
knode2,2023-11-13 11:50:54.906570,0,0.34614417956417853,0,1799910.0,5,420333.0,"[('teastore-persistence-0', 102197.0), ('teastore-auth-0', 42050.0), ('teastore-webui-0', 213700.0), ('teastore-recommender-0', 33778.0), ('teastore-registry-0', 28608.0)]"
knode1,2023-11-13 11:51:04.969012,0,0.457581055028463,0,6172.0,2,1100.0,"[('teastore-image-0', 157.0), ('teastore-db-0', 943.0)]"
knode2,2023-11-13 11:51:04.969014,0,0.34614417956417853,0,1799910.0,5,420333.0,"[('teastore-persistence-0', 102197.0), ('teastore-auth-0', 42050.0), ('teastore-webui-0', 213700.0), ('teastore-recommender-0', 33778.0), ('teastore-registry-0', 28608.0)]"
knode1,2023-11-13 11:51:15.030966,0,0.457581055028463,0,6172.0,2,1100.0,"[('teastore-image-0', 157.0), ('teastore-db-0', 943.0)]"
knode1,2023-11-13 11:51:25.093204,0,0.457581055028463,0,6172.0,2,1100.0,"[('teastore-image-0', 157.0), ('teastore-db-0', 943.0)]"
knode2,2023-11-13 11:51:25.093206,0,0.34436469206176,0,1697586.0,5,431352.0,"[('teastore-persistence-0', 106199.0), ('teastore-auth-0', 38385.0), ('teastore-webui-0', 219435.0), ('teastore-recommender-0', 33107.0), ('teastore-registry-0', 34226.0)]"
knode1,2023-11-13 11:51:35.187786,0,0.4575255559772296,0,385376.0,2,2964.0,"[('teastore-image-0', 156.0), ('teastore-db-0', 2808.0)]"
knode2,2023-11-13 11:51:35.187788,0,0.34436469206176,0,1697586.0,5,431352.0,"[('teastore-persistence-0', 106199.0), ('teastore-auth-0', 38385.0), ('teastore-webui-0', 219435.0), ('teastore-recommender-0', 33107.0), ('teastore-registry-0', 34226.0)]"
knode1,2023-11-13 11:51:45.284644,0,0.4575255559772296,0,385376.0,2,2964.0,"[('teastore-image-0', 156.0), ('teastore-db-0', 2808.0)]"
knode1,2023-11-13 11:51:55.346358,0,0.4575255559772296,0,385376.0,2,2964.0,"[('teastore-image-0', 156.0), ('teastore-db-0', 2808.0)]"
knode2,2023-11-13 11:51:55.346360,0,0.34218251934156496,0,823852.0,5,792823.0,"[('teastore-persistence-0', 140619.0), ('teastore-auth-0', 53234.0), ('teastore-webui-0', 484969.0), ('teastore-recommender-0', 58089.0), ('teastore-registry-0', 55912.0)]"
knode1,2023-11-13 11:52:05.441772,0,0.457488394686907,0,4326.0,2,3793.0,"[('teastore-image-0', 164.0), ('teastore-db-0', 3629.0)]"
knode2,2023-11-13 11:52:05.441774,0,0.34218251934156496,0,823852.0,5,792823.0,"[('teastore-persistence-0', 140619.0), ('teastore-auth-0', 53234.0), ('teastore-webui-0', 484969.0), ('teastore-recommender-0', 58089.0), ('teastore-registry-0', 55912.0)]"
knode1,2023-11-13 11:52:15.540110,0,0.457488394686907,0,4326.0,2,3793.0,"[('teastore-image-0', 164.0), ('teastore-db-0', 3629.0)]"
knode1,2023-11-13 11:52:25.602276,0,0.457488394686907,0,4326.0,2,3793.0,"[('teastore-image-0', 164.0), ('teastore-db-0', 3629.0)]"
knode2,2023-11-13 11:52:25.602278,0,0.3424299033833021,0,61526.0,5,806355.0,"[('teastore-persistence-0', 116000.0), ('teastore-auth-0', 57909.0), ('teastore-webui-0', 506613.0), ('teastore-recommender-0', 52992.0), ('teastore-registry-0', 72841.0)]"
