instance,timestamp,cpu_usage,memory_usage,network_usage,wattage,num_processes,process_wattage,processes
knode1,2023-11-11 23:55:28.587879,0,0.43736664895635674,0,450830.0,3,71137.0,"[('teastore-recommender-0', 21935.0), ('teastore-image-0', 20117.0), ('teastore-webui-0', 29085.0)]"
knode2,2023-11-11 23:55:28.587881,0,0.3862119446587528,0,1023080.0,4,60074.0,"[('teastore-auth-0', 29589.0), ('teastore-registry-0', 13599.0), ('teastore-persistence-0', 16588.0), ('teastore-db-0', 298.0)]"
knode1,2023-11-11 23:55:38.655983,0,0.43736664895635674,0,407942.0,3,281182.0,"[('teastore-recommender-0', 31013.0), ('teastore-image-0', 72212.0), ('teastore-webui-0', 177957.0)]"
knode2,2023-11-11 23:55:38.655985,0,0.3862119446587528,0,1023080.0,4,60074.0,"[('teastore-auth-0', 29589.0), ('teastore-registry-0', 13599.0), ('teastore-persistence-0', 16588.0), ('teastore-db-0', 298.0)]"
knode1,2023-11-11 23:55:48.720980,0,0.43736664895635674,0,407942.0,3,281182.0,"[('teastore-recommender-0', 31013.0), ('teastore-image-0', 72212.0), ('teastore-webui-0', 177957.0)]"
knode2,2023-11-11 23:55:48.720982,0,0.3867217001075081,0,484112.0,4,298930.0,"[('teastore-auth-0', 90899.0), ('teastore-registry-0', 24562.0), ('teastore-persistence-0', 180963.0), ('teastore-db-0', 2506.0)]"
knode1,2023-11-11 23:55:58.782242,0,0.4351798406072106,0,407942.0,3,281182.0,"[('teastore-recommender-0', 31013.0), ('teastore-image-0', 72212.0), ('teastore-webui-0', 177957.0)]"
knode2,2023-11-11 23:55:58.782244,0,0.3867217001075081,0,484112.0,4,298930.0,"[('teastore-auth-0', 90899.0), ('teastore-registry-0', 24562.0), ('teastore-persistence-0', 180963.0), ('teastore-db-0', 2506.0)]"
knode1,2023-11-11 23:56:08.842485,0,0.4351798406072106,0,436264.0,3,440790.0,"[('teastore-recommender-0', 40449.0), ('teastore-image-0', 117832.0), ('teastore-webui-0', 282509.0)]"
knode2,2023-11-11 23:56:08.842487,0,0.3867217001075081,0,484112.0,4,298930.0,"[('teastore-auth-0', 90899.0), ('teastore-registry-0', 24562.0), ('teastore-persistence-0', 180963.0), ('teastore-db-0', 2506.0)]"
knode1,2023-11-11 23:56:18.904774,0,0.4351798406072106,0,436264.0,3,440790.0,"[('teastore-recommender-0', 40449.0), ('teastore-image-0', 117832.0), ('teastore-webui-0', 282509.0)]"
knode2,2023-11-11 23:56:18.904776,0,0.3851796050699728,0,1332624.0,4,201397.0,"[('teastore-auth-0', 70740.0), ('teastore-registry-0', 13332.0), ('teastore-persistence-0', 114973.0), ('teastore-db-0', 2352.0)]"
knode1,2023-11-11 23:56:28.965096,0,0.43428092599620494,0,436264.0,3,440790.0,"[('teastore-recommender-0', 40449.0), ('teastore-image-0', 117832.0), ('teastore-webui-0', 282509.0)]"
knode2,2023-11-11 23:56:28.965098,0,0.3851796050699728,0,1332624.0,4,201397.0,"[('teastore-auth-0', 70740.0), ('teastore-registry-0', 13332.0), ('teastore-persistence-0', 114973.0), ('teastore-db-0', 2352.0)]"
knode1,2023-11-11 23:56:39.029494,0,0.43428092599620494,0,840522.0,3,219867.0,"[('teastore-recommender-0', 32257.0), ('teastore-image-0', 63297.0), ('teastore-webui-0', 124313.0)]"
knode2,2023-11-11 23:56:39.029496,0,0.3851796050699728,0,1332624.0,4,201397.0,"[('teastore-auth-0', 70740.0), ('teastore-registry-0', 13332.0), ('teastore-persistence-0', 114973.0), ('teastore-db-0', 2352.0)]"
knode1,2023-11-11 23:56:49.093657,0,0.43428092599620494,0,840522.0,3,219867.0,"[('teastore-recommender-0', 32257.0), ('teastore-image-0', 63297.0), ('teastore-webui-0', 124313.0)]"
knode2,2023-11-11 23:56:49.093659,0,0.38581320673059755,0,9800.0,4,174528.0,"[('teastore-auth-0', 59609.0), ('teastore-registry-0', 11211.0), ('teastore-persistence-0', 101092.0), ('teastore-db-0', 2616.0)]"
knode1,2023-11-11 23:56:59.182742,0,0.43433399620493357,0,840522.0,3,219867.0,"[('teastore-recommender-0', 32257.0), ('teastore-image-0', 63297.0), ('teastore-webui-0', 124313.0)]"
knode2,2023-11-11 23:56:59.182744,0,0.38581320673059755,0,9800.0,4,174528.0,"[('teastore-auth-0', 59609.0), ('teastore-registry-0', 11211.0), ('teastore-persistence-0', 101092.0), ('teastore-db-0', 2616.0)]"
knode1,2023-11-11 23:57:09.244124,0,0.43433399620493357,0,680234.0000000001,3,147720.0,"[('teastore-recommender-0', 19805.0), ('teastore-image-0', 36781.0), ('teastore-webui-0', 91134.0)]"
knode2,2023-11-11 23:57:09.244126,0,0.38581320673059755,0,9800.0,4,174528.0,"[('teastore-auth-0', 59609.0), ('teastore-registry-0', 11211.0), ('teastore-persistence-0', 101092.0), ('teastore-db-0', 2616.0)]"
knode1,2023-11-11 23:57:19.308548,0,0.43433399620493357,0,680234.0,3,147720.0,"[('teastore-recommender-0', 19805.0), ('teastore-image-0', 36781.0), ('teastore-webui-0', 91134.0)]"
knode2,2023-11-11 23:57:19.308550,0,0.3848152825732036,0,1189842.0,4,126554.0,"[('teastore-auth-0', 39844.0), ('teastore-registry-0', 8091.0), ('teastore-persistence-0', 76635.0), ('teastore-db-0', 1984.0)]"
knode2,2023-11-11 23:57:29.367632,0,0.3848152825732036,0,1189842.0,4,126554.0,"[('teastore-auth-0', 39844.0), ('teastore-registry-0', 8091.0), ('teastore-persistence-0', 76635.0), ('teastore-db-0', 1984.0)]"
knode1,2023-11-11 23:57:39.435233,0,0.43364821252371916,0,593884.0,3,87409.0,"[('teastore-recommender-0', 17040.0), ('teastore-image-0', 23035.0), ('teastore-webui-0', 47334.0)]"
knode2,2023-11-11 23:57:39.435235,0,0.3848152825732036,0,1189842.0,4,126554.0,"[('teastore-auth-0', 39844.0), ('teastore-registry-0', 8091.0), ('teastore-persistence-0', 76635.0), ('teastore-db-0', 1984.0)]"
knode1,2023-11-11 23:57:49.501936,0,0.43364821252371916,0,593884.0,3,87409.0,"[('teastore-recommender-0', 17040.0), ('teastore-image-0', 23035.0), ('teastore-webui-0', 47334.0)]"
knode2,2023-11-11 23:57:49.501938,0,0.3853901066243106,0,36665.99999999999,4,131644.0,"[('teastore-auth-0', 38079.0), ('teastore-registry-0', 12149.0), ('teastore-persistence-0', 79603.0), ('teastore-db-0', 1813.0)]"
knode2,2023-11-11 23:57:59.559807,0,0.3853901066243106,0,36666.0,4,131644.0,"[('teastore-auth-0', 38079.0), ('teastore-registry-0', 12149.0), ('teastore-persistence-0', 79603.0), ('teastore-db-0', 1813.0)]"
knode1,2023-11-11 23:58:09.621578,0,0.4322713017077799,0,157995.99999999997,3,184422.0,"[('teastore-recommender-0', 18963.0), ('teastore-image-0', 67457.0), ('teastore-webui-0', 98002.0)]"
