instance,timestamp,cpu_usage,memory_usage,network_usage,wattage,num_processes,process_wattage,processes
knode1,2023-11-12 21:48:36.778930,0,0.4455129867172676,0,31178.0,2,89036.0,"[('teastore-image-0', 25996.0), ('teastore-webui-0', 63040.0)]"
knode2,2023-11-12 21:48:36.778932,0,0.3820360822977814,0,1010406.0,4,59116.0,"[('teastore-registry-0', 11253.0), ('teastore-auth-0', 32259.0), ('teastore-persistence-0', 15154.0), ('teastore-db-0', 450.0)]"
knode1,2023-11-12 21:48:46.839557,0,0.4455129867172676,0,31178.0,2,89036.0,"[('teastore-image-0', 25996.0), ('teastore-webui-0', 63040.0)]"
knode1,2023-11-12 21:48:56.899358,0,0.4381669525616698,0,31178.0,2,89036.0,"[('teastore-image-0', 25996.0), ('teastore-webui-0', 63040.0)]"
knode2,2023-11-12 21:48:56.899360,0,0.3828537880134013,0,261950.0,4,185433.0,"[('teastore-registry-0', 14582.0), ('teastore-auth-0', 64297.0), ('teastore-persistence-0', 104897.0), ('teastore-db-0', 1657.0)]"
knode1,2023-11-12 21:49:06.959932,0,0.4381669525616698,0,883421.7670333334,2,542035.0,"[('teastore-image-0', 159337.0), ('teastore-webui-0', 382698.0)]"
knode2,2023-11-12 21:49:06.959934,0,0.3828537880134013,0,261950.0,4,185433.0,"[('teastore-registry-0', 14582.0), ('teastore-auth-0', 64297.0), ('teastore-persistence-0', 104897.0), ('teastore-db-0', 1657.0)]"
knode1,2023-11-12 21:49:17.020873,0,0.4381669525616698,0,1052158.0,2,542035.0,"[('teastore-image-0', 159337.0), ('teastore-webui-0', 382698.0)]"
knode1,2023-11-12 21:49:27.098704,0,0.438200834914611,0,1052158.0,2,542035.0,"[('teastore-image-0', 159337.0), ('teastore-webui-0', 382698.0)]"
knode2,2023-11-12 21:49:27.098713,0,0.38091005625689506,0,190394.0,4,245325.0,"[('teastore-registry-0', 32546.0), ('teastore-auth-0', 74611.0), ('teastore-persistence-0', 135559.0), ('teastore-db-0', 2609.0)]"
knode1,2023-11-12 21:49:37.159308,0,0.438200834914611,0,813320.0,2,211781.0,"[('teastore-image-0', 67161.0), ('teastore-webui-0', 144620.0)]"
knode2,2023-11-12 21:49:37.159310,0,0.38091005625689506,0,190394.0,4,245325.0,"[('teastore-registry-0', 32546.0), ('teastore-auth-0', 74611.0), ('teastore-persistence-0', 135559.0), ('teastore-db-0', 2609.0)]"
knode1,2023-11-12 21:49:47.217033,0,0.438200834914611,0,813320.0,2,211781.0,"[('teastore-image-0', 67161.0), ('teastore-webui-0', 144620.0)]"
knode1,2023-11-12 21:49:57.274343,0,0.4380498823529412,0,813320.0,2,211781.0,"[('teastore-image-0', 67161.0), ('teastore-webui-0', 144620.0)]"
knode2,2023-11-12 21:49:57.274345,0,0.38148777909881776,0,1358530.0,4,187564.0,"[('teastore-registry-0', 18848.0), ('teastore-auth-0', 66608.0), ('teastore-persistence-0', 99364.0), ('teastore-db-0', 2744.0)]"
knode1,2023-11-12 21:50:07.335435,0,0.4380498823529412,0,741866.0,2,180660.0,"[('teastore-image-0', 49557.0), ('teastore-webui-0', 131103.0)]"
knode2,2023-11-12 21:50:07.335438,0,0.38148777909881776,0,1358530.0,4,187564.0,"[('teastore-registry-0', 18848.0), ('teastore-auth-0', 66608.0), ('teastore-persistence-0', 99364.0), ('teastore-db-0', 2744.0)]"
knode1,2023-11-12 21:50:17.394950,0,0.4380498823529412,0,741866.0,2,180660.0,"[('teastore-image-0', 49557.0), ('teastore-webui-0', 131103.0)]"
knode1,2023-11-12 21:50:27.454791,0,0.43812068311195446,0,741866.0,2,180660.0,"[('teastore-image-0', 49557.0), ('teastore-webui-0', 131103.0)]"
knode2,2023-11-12 21:50:27.454793,0,0.3801693843652916,0,1181712.0,4,130448.0,"[('teastore-registry-0', 16812.0), ('teastore-auth-0', 44734.0), ('teastore-persistence-0', 66951.0), ('teastore-db-0', 1951.0)]"
knode1,2023-11-12 21:50:37.513023,0,0.43812068311195446,0,556906.0,2,76102.0,"[('teastore-image-0', 25152.0), ('teastore-webui-0', 50950.0)]"
knode2,2023-11-12 21:50:37.513025,0,0.3801693843652916,0,1181712.0,4,130448.0,"[('teastore-registry-0', 16812.0), ('teastore-auth-0', 44734.0), ('teastore-persistence-0', 66951.0), ('teastore-db-0', 1951.0)]"
knode1,2023-11-12 21:50:47.573831,0,0.43812068311195446,0,556906.0,2,76102.0,"[('teastore-image-0', 25152.0), ('teastore-webui-0', 50950.0)]"
knode1,2023-11-12 21:50:57.633754,0,0.43745627324478176,0,556906.0,2,76102.0,"[('teastore-image-0', 25152.0), ('teastore-webui-0', 50950.0)]"
knode2,2023-11-12 21:50:57.633756,0,0.38123293221264026,0,1170178.0000000002,4,92608.0,"[('teastore-registry-0', 12275.0), ('teastore-auth-0', 30328.0), ('teastore-persistence-0', 48561.0), ('teastore-db-0', 1444.0)]"
knode1,2023-11-12 21:51:07.692802,0,0.43745627324478176,0,104284.0,2,142171.0,"[('teastore-image-0', 55075.0), ('teastore-webui-0', 87096.0)]"
knode2,2023-11-12 21:51:07.692805,0,0.38123293221264026,0,1170178.0,4,92608.0,"[('teastore-registry-0', 12275.0), ('teastore-auth-0', 30328.0), ('teastore-persistence-0', 48561.0), ('teastore-db-0', 1444.0)]"
knode1,2023-11-12 21:51:17.753899,0,0.43745627324478176,0,104284.0,2,142171.0,"[('teastore-image-0', 55075.0), ('teastore-webui-0', 87096.0)]"
knode1,2023-11-12 21:51:27.814096,0,0.4362991726755218,0,104284.0,2,142171.0,"[('teastore-image-0', 55075.0), ('teastore-webui-0', 87096.0)]"
knode2,2023-11-12 21:51:27.814098,0,0.3795735286616708,0,100848.0,4,160056.0,"[('teastore-registry-0', 16142.0), ('teastore-auth-0', 36854.0), ('teastore-persistence-0', 103710.0), ('teastore-db-0', 3350.0)]"
knode1,2023-11-12 21:51:37.881744,0,0.4362991726755218,0,253187.99999999997,2,256806.0,"[('teastore-image-0', 63744.0), ('teastore-webui-0', 193062.0)]"
knode2,2023-11-12 21:51:37.881753,0,0.3795735286616708,0,100848.0,4,160056.0,"[('teastore-registry-0', 16142.0), ('teastore-auth-0', 36854.0), ('teastore-persistence-0', 103710.0), ('teastore-db-0', 3350.0)]"
knode1,2023-11-12 21:51:47.941907,0,0.4362991726755218,0,253188.0,2,256806.0,"[('teastore-image-0', 63744.0), ('teastore-webui-0', 193062.0)]"
knode2,2023-11-12 21:51:47.941909,0,0.3806904265953079,0,189138.0,4,223089.0,"[('teastore-registry-0', 24622.0), ('teastore-auth-0', 51109.0), ('teastore-persistence-0', 141576.0), ('teastore-db-0', 5782.0)]"
knode1,2023-11-12 21:51:58.030258,0,0.4362034762808349,0,253188.0,2,256806.0,"[('teastore-image-0', 63744.0), ('teastore-webui-0', 193062.0)]"
knode2,2023-11-12 21:51:58.030260,0,0.3806904265953079,0,189138.0,4,223089.0,"[('teastore-registry-0', 24622.0), ('teastore-auth-0', 51109.0), ('teastore-persistence-0', 141576.0), ('teastore-db-0', 5782.0)]"
knode1,2023-11-12 21:52:08.092033,0,0.4362034762808349,0,797268.0,2,192728.0,"[('teastore-image-0', 66042.0), ('teastore-webui-0', 126686.0)]"
knode2,2023-11-12 21:52:08.092035,0,0.3806904265953079,0,189138.0,4,223089.0,"[('teastore-registry-0', 24622.0), ('teastore-auth-0', 51109.0), ('teastore-persistence-0', 141576.0), ('teastore-db-0', 5782.0)]"
knode1,2023-11-12 21:52:18.157068,0,0.4362034762808349,0,797268.0,2,192728.0,"[('teastore-image-0', 66042.0), ('teastore-webui-0', 126686.0)]"
