instance,timestamp,cpu_usage,memory_usage,network_usage,wattage,num_processes,process_wattage,processes
knode1,2023-11-09 12:28:40.185455,0,0.4536217988614801,0,516844.0,3,73978.0,"[('teastore-recommender-0', 26638.0), ('teastore-image-0', 13608.0), ('teastore-webui-0', 33732.0)]"
knode2,2023-11-09 12:28:40.185457,0,0.3873030618570505,0,86102.0,4,80938.0,"[('teastore-registry-0', 17273.0), ('teastore-persistence-0', 15464.0), ('teastore-auth-0', 47708.0), ('teastore-db-0', 493.0)]"
knode1,2023-11-09 12:28:50.281070,0,0.4536217988614801,0,516844.0,3,73978.0,"[('teastore-recommender-0', 26638.0), ('teastore-image-0', 13608.0), ('teastore-webui-0', 33732.0)]"
knode2,2023-11-09 12:28:50.281072,0,0.38698820383334864,0,1105664.0,4,157752.0,"[('teastore-registry-0', 22912.0), ('teastore-persistence-0', 70439.0), ('teastore-auth-0', 63008.0), ('teastore-db-0', 1393.0)]"
knode2,2023-11-09 12:29:00.338159,0,0.38698820383334864,0,1105664.0,4,157752.0,"[('teastore-registry-0', 22912.0), ('teastore-persistence-0', 70439.0), ('teastore-auth-0', 63008.0), ('teastore-db-0', 1393.0)]"
knode1,2023-11-09 12:29:10.402213,0,0.44755928652751426,0,960217.8266666667,3,569631.0,"[('teastore-recommender-0', 48223.0), ('teastore-image-0', 156267.0), ('teastore-webui-0', 365141.0)]"
knode2,2023-11-09 12:29:10.402216,0,0.38698820383334864,0,1105664.0,4,157752.0,"[('teastore-registry-0', 22912.0), ('teastore-persistence-0', 70439.0), ('teastore-auth-0', 63008.0), ('teastore-db-0', 1393.0)]"
knode1,2023-11-09 12:29:20.464481,0,0.44755928652751426,0,1023200.0,3,569631.0,"[('teastore-recommender-0', 48223.0), ('teastore-image-0', 156267.0), ('teastore-webui-0', 365141.0)]"
knode2,2023-11-09 12:29:20.464483,0,0.3862585720174048,0,378648.0,4,268670.0,"[('teastore-registry-0', 11759.0), ('teastore-persistence-0', 182435.0), ('teastore-auth-0', 71863.0), ('teastore-db-0', 2613.0)]"
knode2,2023-11-09 12:29:30.528531,0,0.3862585720174048,0,378648.0,4,268670.0,"[('teastore-registry-0', 11759.0), ('teastore-persistence-0', 182435.0), ('teastore-auth-0', 71863.0), ('teastore-db-0', 2613.0)]"
knode1,2023-11-09 12:29:40.589211,0,0.4472304212523719,0,900890.0,3,257230.0,"[('teastore-recommender-0', 44811.0), ('teastore-image-0', 67363.0), ('teastore-webui-0', 145056.0)]"
