Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1699529310,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699529311,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699529312,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699529313,6,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1699529314,8,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,3,1400.0,1809.7911747172475,347.73316979408264,3358.7735071778297,73740.25
1699529314,8,,Aggregated,0.000000,0.000000,2200,2200,3200,3200,3400,3400,3400,3400,3400,3400,3400,8,3,1400.0,1809.7911747172475,347.73316979408264,3358.7735071778297,73740.25
1699529315,10,GET,/category,0.000000,0.000000,350,1400,1400,1400,3400,3400,3400,3400,3400,3400,3400,10,3,1400.0,1470.7056105136871,71.91763818264008,3358.7735071778297,81800.0
1699529315,10,,Aggregated,0.000000,0.000000,1400,2200,2200,3200,3400,3400,3400,3400,3400,3400,3400,10,3,1400.0,1470.7056105136871,71.91763818264008,3358.7735071778297,81800.0
1699529316,12,GET,/category,0.750000,0.750000,220,350,1400,1400,1400,3400,3400,3400,3400,3400,3400,15,3,350.0,1026.3620520631473,57.08834528923035,3358.7735071778297,89709.46666666666
1699529316,12,,Aggregated,0.750000,0.750000,350,1400,2200,2200,3200,3400,3400,3400,3400,3400,3400,15,3,350.0,1026.3620520631473,57.08834528923035,3358.7735071778297,89709.46666666666
1699529317,14,GET,/category,2.000000,0.600000,210,350,350,1400,1400,3400,3400,3400,3400,3400,3400,17,3,220.0,918.2754518354641,57.08834528923035,3358.7735071778297,91814.88235294117
1699529317,14,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1230.5672988295555,1230.5672988295555,1230.5672988295555,1230.5672988295555,99389.0
1699529317,14,,Aggregated,2.000000,0.600000,350,1200,1400,2200,3200,3400,3400,3400,3400,3400,3400,18,3,220.0,935.6249988906914,57.08834528923035,3358.7735071778297,92235.66666666667
1699529318,16,GET,/category,2.333333,0.500000,170,180,220,350,1400,1400,3400,3400,3400,3400,3400,24,3,170.0,690.5732570836941,52.63901501893997,3358.7735071778297,100715.45833333333
1699529318,16,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,100.0,476.968655983607,99.46645796298981,1230.5672988295555,100925.66666666667
1699529318,16,,Aggregated,2.333333,0.500000,170,220,1200,1400,2200,3200,3400,3400,3400,3400,3400,27,3,170.0,666.8394125170178,52.63901501893997,3358.7735071778297,100738.81481481482
1699529319,18,POST,/cartAction | add to cart,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,9.75344330072403,9.75344330072403,9.75344330072403,9.75344330072403,0.0
1699529319,18,GET,/category,2.428571,0.428571,160,170,210,220,1400,1400,3400,3400,3400,3400,3400,31,3,160.0,550.0231404458323,45.80330103635788,3358.7735071778297,104280.7741935484
1699529319,18,GET,/product,0.000000,0.000000,99,99,100,100,100,100,100,100,100,100,100,4,0,99,379.1018407791853,85.50139516592026,1230.5672988295555,99845.75
1699529319,18,GET,/tools.descartes.teastore.webui/cart,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,851.0057106614113,851.0057106614113,851.0057106614113,851.0057106614113,9579.0
1699529319,18,,Aggregated,2.428571,0.428571,160,180,350,850,2200,3200,3400,3400,3400,3400,3400,37,3,160.0,525.077942456748,9.75344330072403,3358.7735071778297,98423.4054054054
1699529320,20,POST,/cartAction | add to cart,0.000000,0.000000,10,10,10,10,10,10,10,10,10,10,10,1,0,9.75344330072403,9.75344330072403,9.75344330072403,9.75344330072403,0.0
1699529320,20,GET,/category,2.500000,0.375000,140,160,170,210,350,1400,3400,3400,3400,3400,3400,37,3,150.0,476.21184305564776,45.42078822851181,3358.7735071778297,107401.7027027027
1699529320,20,GET,/product,0.125000,0.000000,99,99,100,100,100,100,100,100,100,100,100,5,0,99,317.70952343940735,72.14025408029556,1230.5672988295555,98718.4
1699529320,20,GET,/tools.descartes.teastore.webui/cart,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,851.0057106614113,851.0057106614113,851.0057106614113,851.0057106614113,9579.0
1699529320,20,,Aggregated,2.625000,0.375000,140,170,220,350,1400,2200,3400,3400,3400,3400,3400,44,3,140.0,456.11693100495773,9.75344330072403,3358.7735071778297,101750.77272727272
1699529321,22,POST,/cartAction | add to cart,0.111111,0.000000,10,10,10,10,10,10,10,10,10,10,10,1,0,9.75344330072403,9.75344330072403,9.75344330072403,9.75344330072403,0.0
1699529321,22,GET,/category,3.222222,0.333333,120,160,170,170,350,1400,3400,3400,3400,3400,3400,44,3,130.0,411.3937182859941,41.93795472383499,3358.7735071778297,107142.09090909091
1699529321,22,GET,/product,0.444444,0.000000,86,99,99,100,100,100,100,100,100,100,100,6,0,86,277.6457903285821,72.14025408029556,1230.5672988295555,100881.33333333333
1699529321,22,GET,/tools.descartes.teastore.webui/cart,0.000000,0.000000,850,850,850,850,850,850,850,850,850,850,850,1,0,851.0057106614113,851.0057106614113,851.0057106614113,851.0057106614113,9579.0
1699529321,22,,Aggregated,3.777778,0.333333,120,160,180,220,1400,2200,3200,3400,3400,3400,3400,52,3,100.0,396.69149039456477,9.75344330072403,3358.7735071778297,102483.05769230769
1699529322,24,POST,/cartAction | add to cart,0.100000,0.000000,10,10,10,10,10,10,10,10,10,10,10,1,0,9.75344330072403,9.75344330072403,9.75344330072403,9.75344330072403,0.0
1699529322,24,POST,/cartAction | pay,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7581920623779297,3.7581920623779297,3.7581920623779297,3.7581920623779297,0.0
1699529322,24,GET,/category,3.300000,0.300000,120,150,160,170,350,1400,3400,3400,3400,3400,3400,50,3,130.0,373.29810097813606,41.93795472383499,3358.7735071778297,108650.36
