instance,timestamp,cpu_usage,memory_usage,network_usage,wattage,num_processes,process_wattage,processes
knode1,2023-11-12 00:13:34.127424,0,0.43856151802656546,0,515389.99999999994,3,151767.0,"[('teastore-recommender-0', 14662.0), ('teastore-webui-0', 93117.0), ('teastore-image-0', 43988.0)]"
knode2,2023-11-12 00:13:34.127425,0,0.38853264257409664,0,1023970.0,4,66529.0,"[('teastore-persistence-0', 15725.0), ('teastore-auth-0', 37499.0), ('teastore-registry-0', 12852.0), ('teastore-db-0', 453.0)]"
knode1,2023-11-12 00:13:44.188839,0,0.43856151802656546,0,515390.0,3,151767.0,"[('teastore-recommender-0', 14662.0), ('teastore-webui-0', 93117.0), ('teastore-image-0', 43988.0)]"
knode1,2023-11-12 00:13:54.251224,0,0.43856151802656546,0,515390.0,3,151767.0,"[('teastore-recommender-0', 14662.0), ('teastore-webui-0', 93117.0), ('teastore-image-0', 43988.0)]"
knode2,2023-11-12 00:13:54.251226,0,0.38913380244814605,0,364828.0,4,225444.0,"[('teastore-persistence-0', 128007.0), ('teastore-auth-0', 74511.0), ('teastore-registry-0', 20842.0), ('teastore-db-0', 2084.0)]"
knode1,2023-11-12 00:14:04.311030,0,0.4347154459203036,0,878704.5993333333,3,550486.0,"[('teastore-recommender-0', 58150.0), ('teastore-webui-0', 336741.0), ('teastore-image-0', 155595.0)]"
knode2,2023-11-12 00:14:04.311032,0,0.38913380244814605,0,364828.0,4,225444.0,"[('teastore-persistence-0', 128007.0), ('teastore-auth-0', 74511.0), ('teastore-registry-0', 20842.0), ('teastore-db-0', 2084.0)]"
knode1,2023-11-12 00:14:14.374697,0,0.4347154459203036,0,1056930.4575333332,3,550486.0,"[('teastore-recommender-0', 58150.0), ('teastore-webui-0', 336741.0), ('teastore-image-0', 155595.0)]"
knode1,2023-11-12 00:14:24.436157,0,0.4347154459203036,0,1062766.0,3,550486.0,"[('teastore-recommender-0', 58150.0), ('teastore-webui-0', 336741.0), ('teastore-image-0', 155595.0)]"
knode2,2023-11-12 00:14:24.436159,0,0.38732625218357586,0,16574.0,4,223095.0,"[('teastore-persistence-0', 141258.0), ('teastore-auth-0', 66944.0), ('teastore-registry-0', 12699.0), ('teastore-db-0', 2194.0)]"
knode1,2023-11-12 00:14:34.495450,0,0.433711119544592,0,881234.0,3,246199.0,"[('teastore-recommender-0', 34273.0), ('teastore-webui-0', 147720.0), ('teastore-image-0', 64206.0)]"
knode2,2023-11-12 00:14:34.495452,0,0.38732625218357586,0,16574.0,4,223095.0,"[('teastore-persistence-0', 141258.0), ('teastore-auth-0', 66944.0), ('teastore-registry-0', 12699.0), ('teastore-db-0', 2194.0)]"
knode1,2023-11-12 00:14:44.556145,0,0.433711119544592,0,881234.0,3,246199.0,"[('teastore-recommender-0', 34273.0), ('teastore-webui-0', 147720.0), ('teastore-image-0', 64206.0)]"
